,uptime_1600025,temperature,humidity,aqi,winp,wind,weather,rtu2
566,2019-06-22 04:00:00,23,90,59,3,0,3,0.0
567,2019-06-22 20:10:00,23,88,63,1,4,3,0.0
568,2019-06-22 21:10:00,22,96,64,1,3,3,0.0
569,2019-06-22 22:10:00,21,98,69,0,8,3,0.0
570,2019-06-22 23:10:00,20,99,77,1,6,3,0.0
571,2019-06-21 01:15:00,20,99,25,2,5,0,0.0
572,2019-06-21 02:15:00,20,99,25,2,3,0,1.0
573,2019-06-21 03:15:00,20,99,23,2,5,0,1.0
577,2019-06-21 22:10:00,24,96,60,1,5,3,0.0
578,2019-06-21 23:00:00,24,92,57,2,0,3,0.0
579,2019-06-20 01:15:00,23,99,24,2,4,1,0.0
580,2019-06-20 02:15:00,23,99,27,1,4,0,0.0
581,2019-06-20 03:10:00,23,99,31,2,0,0,0.0
582,2019-06-20 04:15:00,23,99,37,2,5,0,0.0
583,2019-06-20 20:15:00,20,99,26,2,0,1,0.0
584,2019-06-20 21:15:00,20,99,25,3,0,1,0.0
585,2019-06-20 22:15:00,20,99,26,2,5,1,0.0
586,2019-06-20 23:15:00,20,99,26,3,0,0,0.0
587,2019-06-19 01:10:00,21,99,28,0,8,2,0.0
588,2019-06-19 02:10:00,21,99,26,1,3,2,0.0
589,2019-06-19 03:10:00,21,99,24,0,8,2,0.0
590,2019-06-19 04:15:00,21,99,26,1,5,2,0.0
591,2019-06-19 20:15:00,24,97,32,1,2,1,0.0
592,2019-06-19 21:15:00,24,99,30,1,2,1,0.0
593,2019-06-19 22:15:00,23,98,22,1,4,1,0.0
594,2019-06-19 23:15:00,23,99,18,2,4,1,0.0
595,2019-06-18 20:10:00,23,99,30,1,4,3,1.0
596,2019-06-18 21:15:00,23,99,33,1,0,3,0.0
597,2019-06-18 22:10:00,22,99,42,2,2,3,0.0
598,2019-06-18 23:10:00,22,99,42,1,6,3,0.0
599,2019-05-17 01:15:00,21,99,80,1,5,3,0.0
600,2019-05-17 01:45:00,20,99,87,2,0,3,0.0
601,2019-05-17 02:15:00,21,99,87,1,5,1,0.0
602,2019-05-17 02:45:00,21,99,85,1,3,1,0.0
603,2019-05-17 03:15:00,20,99,85,2,5,1,0.0
604,2019-05-17 03:45:00,20,99,87,1,5,1,0.0
605,2019-05-17 04:15:00,20,99,87,1,0,1,0.0
606,2019-05-17 04:45:00,20,99,90,1,2,1,0.0
607,2019-05-16 01:15:00,19,99,79,1,3,3,0.0
608,2019-05-16 01:45:00,19,99,80,1,3,3,0.0
609,2019-05-16 02:15:00,19,99,80,1,3,3,0.0
610,2019-05-16 02:45:00,19,99,84,0,8,3,0.0
611,2019-05-16 03:15:00,19,99,84,1,3,3,0.0
612,2019-05-16 03:45:00,19,99,84,1,3,3,0.0
613,2019-05-16 04:15:00,19,99,84,1,7,3,0.0
614,2019-05-16 04:45:00,19,99,87,2,3,3,0.0
615,2019-05-16 20:15:00,21,94,61,0,8,1,0.0
616,2019-05-16 20:45:00,21,96,65,0,8,1,0.0
617,2019-05-16 21:15:00,21,98,65,1,5,1,0.0
618,2019-05-16 21:45:00,21,99,67,1,3,1,0.0
619,2019-05-16 22:15:00,21,99,67,1,3,1,0.0
620,2019-05-16 22:45:00,21,99,73,1,3,1,0.0
621,2019-05-16 23:15:00,21,99,73,0,8,3,0.0
622,2019-05-15 01:15:00,19,97,62,1,0,1,0.0
623,2019-05-15 01:45:00,19,98,69,1,0,0,0.0
624,2019-05-15 02:15:00,18,99,69,2,0,1,0.0
625,2019-05-15 02:45:00,19,99,77,1,5,1,0.0
626,2019-05-15 03:15:00,19,99,77,2,5,1,0.0
627,2019-05-15 03:45:00,18,99,80,2,0,0,0.0
628,2019-05-15 04:15:00,18,99,80,2,0,0,0.0
629,2019-05-15 04:45:00,18,99,80,2,0,0,0.0
630,2019-05-15 20:15:00,20,99,55,1,5,1,0.0
631,2019-05-15 20:45:00,20,99,63,2,5,1,0.0
632,2019-05-15 21:15:00,20,99,63,1,5,1,0.0
633,2019-05-15 21:45:00,19,99,69,1,4,1,0.0
634,2019-05-15 22:15:00,19,99,69,1,6,1,0.0
635,2019-05-15 22:45:00,19,99,72,1,1,1,0.0
636,2019-05-15 23:15:00,19,99,72,1,2,3,0.0
637,2019-05-14 01:15:00,19,94,86,2,0,3,0.0
638,2019-05-14 01:45:00,19,89,84,2,0,3,0.0
639,2019-05-14 02:15:00,19,88,84,2,4,3,0.0
640,2019-05-14 02:45:00,18,90,76,1,0,3,0.0
641,2019-05-14 03:15:00,18,93,76,1,2,3,0.0
642,2019-05-14 03:45:00,17,97,76,0,8,3,0.0
643,2019-05-14 04:15:00,16,98,76,0,8,3,0.0
644,2019-05-14 04:45:00,16,99,78,1,5,3,0.0
645,2019-05-14 20:15:00,20,91,77,1,4,1,0.0
646,2019-05-14 20:45:00,20,90,75,2,0,1,0.0
647,2019-05-14 21:15:00,20,91,75,2,4,1,0.0
648,2019-05-14 21:45:00,20,86,75,2,0,1,0.0
649,2019-05-14 22:15:00,20,82,75,2,0,1,0.0
650,2019-05-14 22:45:00,20,82,65,1,0,1,0.0
651,2019-05-14 23:15:00,20,81,65,2,0,1,0.0
652,2019-05-13 01:10:00,22,76,73,1,2,3,0.0
653,2019-05-13 02:10:00,21,80,72,2,6,3,0.0
654,2019-05-13 03:10:00,21,83,74,1,6,3,0.0
655,2019-05-13 04:10:00,20,86,69,1,1,3,0.0
656,2019-05-13 20:15:00,21,83,71,1,7,3,0.0
657,2019-05-13 20:45:00,21,83,82,2,3,3,0.0
658,2019-05-13 21:15:00,21,76,82,2,3,3,0.0
659,2019-05-13 21:45:00,21,76,84,2,3,3,0.0
660,2019-05-13 22:15:00,21,77,84,2,3,3,0.0
661,2019-05-13 22:45:00,21,78,84,2,3,3,0.0
662,2019-05-13 23:15:00,20,81,84,2,5,3,0.0
663,2019-05-12 01:10:00,17,98,79,0,8,3,0.0
664,2019-05-12 02:10:00,16,99,77,0,8,3,0.0
665,2019-05-12 03:10:00,16,99,77,1,3,3,0.0
666,2019-05-12 04:10:00,15,99,76,0,8,3,0.0
667,2019-05-12 20:10:00,24,74,81,1,2,1,0.0
668,2019-05-12 21:10:00,23,79,90,0,8,1,0.0
669,2019-05-12 22:10:00,21,84,95,2,6,1,0.0
670,2019-05-12 23:10:00,23,69,87,2,6,3,0.0
671,2019-05-11 01:10:00,15,97,79,1,2,3,0.0
672,2019-05-11 02:10:00,15,99,83,1,2,3,0.0
673,2019-05-11 03:10:00,15,99,80,1,5,3,0.0
674,2019-05-11 04:10:00,14,99,82,0,8,3,0.0
675,2019-05-11 20:10:00,21,72,53,0,8,3,0.0
676,2019-05-11 21:10:00,20,80,76,2,5,3,0.0
677,2019-05-11 22:10:00,20,73,74,1,5,3,0.0
678,2019-05-11 23:10:00,18,83,72,1,7,3,0.0
679,2019-05-10 01:15:00,16,92,80,0,8,3,0.0
680,2019-05-10 01:45:00,15,94,79,1,2,3,0.0
681,2019-05-10 02:15:00,15,97,79,1,6,3,0.0
682,2019-05-10 02:40:00,14,95,85,1,4,3,0.0
683,2019-05-10 03:15:00,14,98,85,0,8,3,0.0
684,2019-05-10 03:45:00,13,98,92,1,3,3,0.0
685,2019-05-10 04:15:00,13,99,92,1,0,3,0.0
686,2019-05-10 04:45:00,13,99,93,0,8,3,0.0
687,2019-05-10 20:10:00,21,70,69,1,4,3,0.0
688,2019-05-10 21:10:00,18,80,74,1,4,3,0.0
689,2019-05-10 22:10:00,18,86,82,1,5,3,0.0
690,2019-05-10 23:10:00,17,94,73,1,5,3,0.0
691,2019-05-09 01:15:00,16,74,69,1,3,3,0.0
692,2019-05-09 01:45:00,15,81,66,1,7,3,0.0
693,2019-05-09 02:15:00,14,86,66,0,8,3,0.0
694,2019-05-09 02:45:00,13,86,71,1,1,3,0.0
695,2019-05-09 03:15:00,13,92,71,1,5,3,0.0
696,2019-05-09 03:45:00,11,95,76,1,1,3,0.0
697,2019-05-09 04:15:00,12,98,76,1,1,3,0.0
698,2019-05-09 04:45:00,12,98,98,0,8,3,0.0
699,2019-05-09 20:15:00,19,66,71,1,2,1,0.0
700,2019-05-09 20:45:00,19,65,80,2,2,1,0.0
701,2019-05-09 21:15:00,19,68,80,1,2,1,0.0
702,2019-05-09 21:45:00,19,70,71,0,8,1,0.0
703,2019-05-09 22:15:00,18,82,71,0,8,1,0.0
704,2019-05-09 22:45:00,18,87,75,1,0,1,0.0
705,2019-05-09 23:15:00,17,87,75,0,8,3,0.0
706,2019-05-08 01:15:00,14,72,74,1,3,3,0.0
707,2019-05-08 01:45:00,14,74,63,1,3,3,0.0
708,2019-05-08 02:15:00,14,74,63,1,3,3,0.0
709,2019-05-08 02:45:00,14,77,74,1,5,3,0.0
710,2019-05-08 03:15:00,14,73,74,2,5,3,0.0
711,2019-05-08 03:35:00,14,69,70,2,5,3,0.0
712,2019-05-08 03:50:00,14,63,70,2,5,3,0.0
713,2019-05-08 04:30:00,14,79,67,3,3,3,0.0
714,2019-05-08 20:15:00,20,51,63,1,3,3,0.0
715,2019-05-08 20:45:00,19,52,71,2,7,3,0.0
716,2019-05-08 21:15:00,19,60,71,1,5,3,0.0
717,2019-05-08 21:45:00,19,58,74,2,3,3,0.0
718,2019-05-08 22:15:00,18,62,74,1,3,3,0.0
719,2019-05-08 22:45:00,18,63,72,2,3,3,0.0
720,2019-05-08 23:15:00,18,60,72,2,3,3,0.0
721,2019-05-07 20:15:00,16,53,66,1,5,1,0.0
722,2019-05-07 20:45:00,15,56,68,1,5,1,0.0
723,2019-05-07 21:15:00,15,65,68,1,3,1,0.0
724,2019-05-07 21:45:00,14,71,71,1,7,1,0.0
725,2019-05-07 22:15:00,14,73,71,1,3,1,0.0
726,2019-05-07 22:45:00,14,76,65,1,3,1,0.0
727,2019-05-07 23:15:00,14,74,65,1,3,3,0.0
920,2019-04-03 20:00:00,15,63,90,1,4,1,0.0
921,2019-04-03 21:00:00,12,77,104,1,2,1,1.0
1599,2019-01-13 01:35:00,1,99,153,0,8,3,0.0
1600,2019-01-13 02:35:00,0,99,143,1,8,3,0.0
1601,2019-01-13 03:35:00,1,99,140,2,8,3,0.0
1607,2019-01-12 01:35:00,0,99,62,2,8,2,0.0
1608,2019-01-12 02:35:00,0,99,67,1,8,2,0.0
1610,2019-01-12 04:35:00,-1,99,73,0,8,2,0.0
1611,2019-01-12 20:35:00,1,98,158,2,8,3,0.0
1612,2019-01-12 21:35:00,1,98,149,1,8,3,0.0
1613,2019-01-12 22:35:00,0,99,150,1,8,3,0.0
1614,2019-01-12 23:25:00,0,99,153,1,8,3,0.0
1615,2019-01-11 20:35:00,2,98,39,2,8,3,0.0
1618,2019-01-11 23:25:00,2,99,53,1,8,3,0.0
1619,2019-01-10 01:35:00,0,99,40,1,8,1,0.0
1620,2019-01-10 02:35:00,0,99,39,1,8,1,0.0
1621,2019-01-10 03:35:00,0,99,39,1,8,1,0.0
1622,2019-01-10 04:35:00,0,99,43,1,8,2,0.0
1624,2019-01-09 02:35:00,0,99,110,2,8,6,0.0
1625,2019-01-09 03:35:00,0,99,94,3,8,6,0.0
1626,2019-01-09 04:35:00,0,99,72,3,8,6,0.0
1627,2019-01-09 20:35:00,0,99,46,2,8,6,0.0
1628,2019-01-09 21:35:00,0,99,43,2,8,1,0.0
1629,2019-01-09 22:35:00,0,99,42,2,8,1,0.0
1630,2019-01-09 23:25:00,0,99,36,1,8,1,0.0
1631,2019-01-08 01:35:00,2,99,73,2,8,6,0.0
1632,2019-01-08 02:35:00,2,99,72,2,8,2,0.0
1633,2019-01-08 03:35:00,2,99,75,3,8,2,0.0
1634,2019-01-08 04:40:00,2,99,88,2,8,2,0.0
1643,2019-01-07 20:35:00,2,99,62,2,8,1,0.0
1644,2019-01-07 21:35:00,2,99,70,2,8,2,0.0
1645,2019-01-07 22:35:00,2,99,74,2,8,2,0.0
1646,2019-01-07 23:25:00,2,99,78,2,8,2,0.0
1647,2019-01-06 01:20:00,1,96,190,2,8,3,0.0
1650,2019-01-06 04:35:00,1,97,147,2,8,3,0.0
1656,2019-01-05 02:35:00,2,99,112,2,8,1,0.0
1657,2019-01-05 03:35:00,2,99,105,2,8,6,0.0
1659,2019-01-05 20:45:00,1,99,144,1,8,2,0.0
1660,2019-01-05 21:35:00,1,98,156,2,8,3,0.0
1661,2019-01-05 22:35:00,1,98,168,2,8,3,0.0
1662,2019-01-05 23:25:00,1,98,179,2,8,3,0.0
1663,2019-01-04 01:00:00,4,98,140,1,8,0,0.0
1664,2019-01-04 02:00:00,4,98,135,0,8,0,0.0
1665,2019-01-04 03:00:00,4,99,130,1,8,0,0.0
1666,2019-01-04 04:00:00,3,99,128,1,8,0,0.0
1667,2019-01-04 20:35:00,3,98,123,2,8,3,0.0
1668,2019-01-04 21:35:00,3,98,117,2,8,3,0.0
1669,2019-01-04 22:35:00,2,98,117,2,8,3,0.0
1670,2019-01-04 23:25:00,2,99,128,2,8,1,0.0
1720,2018-12-28 02:35:00,0,84,35,3,5,3,0.0
1727,2018-12-27 01:35:00,3,92,19,2,5,6,0.0
1728,2018-12-27 02:35:00,3,92,20,2,5,6,0.0
1729,2018-12-27 03:35:00,3,92,17,2,5,6,0.0
1730,2018-12-27 04:35:00,3,92,16,2,0,6,0.0
1731,2018-12-27 20:35:00,2,79,44,3,5,1,0.0
1735,2018-12-26 01:35:00,7,94,53,1,3,1,0.0
1736,2018-12-26 02:35:00,7,94,43,1,3,1,0.0
1737,2018-12-26 03:35:00,7,95,38,2,3,1,0.0
1738,2018-12-26 04:35:00,6,95,32,2,5,0,0.0
1739,2018-12-26 04:50:00,6,95,32,2,5,0,0.0
1740,2018-12-26 20:35:00,5,93,32,2,5,0,0.0
1741,2018-12-26 21:35:00,4,92,18,2,5,0,0.0
1742,2018-12-26 22:35:00,4,92,18,2,5,1,0.0
1743,2018-12-26 23:25:00,4,91,16,2,5,1,0.0
1744,2018-12-25 01:35:00,7,92,68,2,5,0,0.0
1745,2018-12-25 02:35:00,6,94,67,0,9,0,0.0
1746,2018-12-25 03:35:00,6,94,68,1,5,0,0.0
1747,2018-12-25 04:35:00,6,94,65,1,3,0,0.0
1748,2018-12-25 20:35:00,7,94,83,1,5,0,0.0
1749,2018-12-25 21:35:00,7,94,77,1,5,0,0.0
1750,2018-12-25 22:35:00,7,93,70,1,3,1,0.0
1751,2018-12-25 23:25:00,7,93,68,2,7,0,0.0
1754,2018-12-24 03:35:00,5,67,105,1,0,4,0.0
1755,2018-12-24 04:35:00,3,78,99,1,5,4,0.0
1756,2018-12-24 20:35:00,8,75,73,3,0,1,0.0
1757,2018-12-24 21:20:00,8,74,73,2,0,3,0.0
1758,2018-12-24 22:20:00,5,91,73,3,2,3,0.0
1759,2018-12-24 23:25:00,8,79,72,1,0,3,0.0
1760,2018-12-23 01:35:00,7,91,129,1,5,1,0.0
1761,2018-12-23 02:35:00,6,92,137,1,5,1,0.0
1762,2018-12-23 03:35:00,7,89,148,1,7,1,0.0
1763,2018-12-23 04:35:00,6,88,143,2,7,1,0.0
1764,2018-12-23 20:35:00,6,84,212,1,0,4,0.0
1768,2018-12-22 01:35:00,9,94,68,2,5,0,0.0
1769,2018-12-22 02:35:00,9,95,62,2,5,0,0.0
1770,2018-12-22 03:35:00,9,95,58,1,3,1,0.0
1771,2018-12-22 04:35:00,9,95,60,2,5,0,0.0
1772,2018-12-22 20:35:00,8,96,107,2,5,0,0.0
1773,2018-12-22 21:35:00,8,96,99,2,3,0,0.0
1774,2018-12-22 22:35:00,8,95,99,2,5,0,0.0
1775,2018-12-22 23:25:00,7,93,104,2,3,1,0.0
1776,2018-12-21 01:35:00,8,96,74,1,3,3,0.0
1777,2018-12-21 02:35:00,9,95,79,1,5,3,0.0
1778,2018-12-21 03:35:00,9,96,83,0,9,3,0.0
1779,2018-12-21 04:35:00,9,95,83,1,3,3,0.0
1780,2018-12-21 20:35:00,10,89,92,2,5,1,0.0
1781,2018-12-21 21:35:00,10,90,77,2,5,1,0.0
1782,2018-12-21 22:30:00,10,91,67,1,5,1,0.0
1783,2018-12-21 23:25:00,10,91,63,2,5,1,0.0
1784,2018-12-20 01:35:00,8,97,82,0,9,0,0.0
1785,2018-12-20 02:35:00,7,98,74,1,0,0,0.0
1786,2018-12-20 03:35:00,7,98,70,0,9,0,0.0
1787,2018-12-20 04:35:00,7,98,70,1,0,0,0.0
1788,2018-12-20 20:35:00,10,91,59,2,0,3,0.0
1789,2018-12-20 21:35:00,9,92,57,1,0,3,0.0
1790,2018-12-20 22:35:00,8,94,67,1,0,3,0.0
1791,2018-12-20 23:25:00,7,96,68,1,5,3,0.0
1794,2018-12-19 20:35:00,8,95,99,1,1,0,0.0
1795,2018-12-19 21:35:00,8,96,103,1,6,0,0.0
1796,2018-12-19 22:35:00,8,96,98,1,7,0,0.0
1797,2018-12-19 23:25:00,8,97,92,0,9,0,0.0
1826,2018-12-11 02:35:00,1,97,45,2,7,6,0.0
1827,2018-12-11 04:35:00,2,97,54,2,1,6,0.0
1830,2018-12-10 02:35:00,0,96,55,1,5,6,0.0
1831,2018-12-10 04:35:00,0,96,62,1,5,6,0.0
1832,2018-12-10 21:35:00,4,96,29,1,3,0,0.0
1833,2018-12-10 23:05:00,3,97,29,2,7,6,0.0
1837,2018-12-09 23:05:00,0,95,54,1,3,6,0.0
1842,2018-12-07 02:35:00,4,88,93,2,5,1,0.0
1846,2018-12-06 02:35:00,6,94,16,2,5,0,0.0
1847,2018-12-06 04:35:00,6,91,18,3,3,1,0.0
1848,2018-12-06 21:35:00,4,87,53,3,5,0,0.0
1849,2018-12-06 23:05:00,4,89,58,1,5,6,0.0
1850,2018-12-05 02:35:00,7,77,55,2,0,3,0.0
1851,2018-12-05 04:35:00,7,78,56,2,0,3,0.0
1852,2018-12-05 21:35:00,6,95,26,2,5,0,0.0
1853,2018-12-05 23:05:00,6,95,16,3,5,0,0.0
1854,2018-12-04 02:35:00,10,92,25,3,7,1,0.0
1855,2018-12-04 04:35:00,10,93,28,2,3,0,0.0
1856,2018-12-04 21:35:00,8,75,64,2,5,3,0.0
1857,2018-12-04 23:05:00,8,77,60,2,0,3,0.0
1858,2018-12-03 02:35:00,13,94,152,1,7,1,0.0
1859,2018-12-03 04:35:00,13,96,142,1,6,1,0.0
1860,2018-12-03 21:35:00,12,96,67,3,7,0,0.0
1861,2018-12-03 23:05:00,11,94,55,3,7,0,0.0
1862,2018-12-02 02:35:00,12,90,160,2,2,3,0.0
1863,2018-12-02 04:35:00,12,91,168,2,4,3,0.0
1864,2018-12-02 21:35:00,13,95,199,0,9,1,0.0
1865,2018-12-02 23:05:00,13,94,200,1,7,1,0.0
1866,2018-12-01 02:35:00,11,91,235,2,7,3,0.0
1867,2018-12-01 04:35:00,11,91,246,1,7,3,0.0
1868,2018-12-01 21:35:00,13,82,158,1,4,3,0.0
1869,2018-12-01 23:05:00,13,85,158,2,4,3,0.0
1870,2018-11-30 02:35:00,9,94,169,1,0,1,0.0
1871,2018-11-30 04:35:00,9,94,172,2,5,1,0.0
1873,2018-11-30 23:05:00,10,91,230,2,7,3,0.0
1876,2018-11-29 21:35:00,10,88,219,1,5,3,0.0
1879,2018-11-28 21:35:00,9,92,153,0,9,4,0.0
1880,2018-11-28 23:05:00,9,91,147,1,5,3,0.0
1883,2018-11-27 21:35:00,9,93,147,0,9,4,0.0
1884,2018-11-27 23:05:00,8,94,147,1,1,3,0.0
1885,2018-11-26 04:05:00,5,96,148,0,9,4,0.0
1886,2018-11-26 04:35:00,5,96,148,1,3,4,0.0
1889,2018-11-25 02:35:00,6,94,125,1,6,3,0.0
1890,2018-11-25 04:35:00,6,95,124,1,1,3,0.0
1891,2018-11-25 21:35:00,8,89,135,1,3,3,0.0
1892,2018-11-25 23:05:00,7,92,145,0,9,4,0.0
1893,2018-11-24 02:35:00,6,92,88,1,6,3,0.0
1894,2018-11-24 04:35:00,5,94,97,1,6,3,0.0
1895,2018-11-24 21:35:00,9,86,122,1,7,1,0.0
1896,2018-11-24 23:05:00,8,91,128,0,9,3,0.0
1897,2018-11-23 02:35:00,7,80,98,0,9,4,0.0
1898,2018-11-23 04:35:00,5,90,114,1,0,4,0.0
1899,2018-11-23 21:35:00,11,74,85,2,4,4,0.0
1900,2018-11-23 23:05:00,11,73,88,2,2,3,0.0
1901,2018-11-22 02:35:00,8,74,169,2,3,3,0.0
1902,2018-11-22 04:35:00,4,87,160,1,1,3,0.0
1903,2018-11-22 23:05:00,9,60,90,2,4,4,0.0
1904,2018-11-21 02:35:00,11,91,107,1,3,1,0.0
1905,2018-11-21 04:35:00,11,88,132,1,7,1,0.0
1906,2018-11-21 21:35:00,10,79,213,2,7,3,0.0
1907,2018-11-21 23:05:00,10,81,207,2,7,3,0.0
1908,2018-11-20 02:35:00,7,92,68,2,0,3,0.0
1909,2018-11-20 04:35:00,7,94,95,0,9,3,0.0
1910,2018-11-20 21:35:00,12,80,72,1,4,1,0.0
1911,2018-11-20 23:05:00,12,86,78,1,7,1,0.0
1912,2018-11-19 02:35:00,8,82,42,2,7,3,0.0
1913,2018-11-19 04:35:00,8,78,39,2,3,3,0.0
1914,2018-11-19 21:35:00,8,89,78,1,0,3,0.0
1915,2018-11-19 23:05:00,6,94,69,1,0,3,0.0
1916,2018-11-18 02:35:00,7,95,38,2,5,0,0.0
1917,2018-11-18 04:35:00,7,96,43,2,5,0,0.0
1918,2018-11-18 21:35:00,8,91,53,1,7,1,0.0
1919,2018-11-18 23:05:00,8,90,58,1,1,3,0.0
1920,2018-11-17 02:35:00,9,76,50,2,5,3,0.0
1921,2018-11-17 04:35:00,9,74,30,2,5,3,0.0
1922,2018-11-17 21:35:00,8,95,32,2,5,0,1.0
1924,2018-11-16 02:35:00,11,94,39,2,3,0,1.0
1925,2018-11-16 04:35:00,11,94,45,1,3,0,0.0
1926,2018-11-16 21:35:00,10,82,67,2,0,3,0.0
1927,2018-11-16 23:05:00,10,80,65,2,5,3,0.0
1928,2018-11-15 02:35:00,13,80,67,1,5,1,0.0
1929,2018-11-15 04:35:00,13,84,79,2,5,1,0.0
1930,2018-11-15 21:35:00,12,93,39,2,5,0,1.0
1931,2018-11-15 23:05:00,11,95,36,2,5,0,1.0
1932,2018-11-14 02:35:00,11,72,63,2,0,3,0.0
1933,2018-11-14 04:35:00,12,74,68,1,0,3,0.0
1934,2018-11-14 21:35:00,13,81,60,1,0,1,0.0
1935,2018-11-14 23:05:00,13,82,62,1,5,1,0.0
1936,2018-11-13 02:35:00,9,93,53,0,9,3,0.0
1937,2018-11-13 04:35:00,8,95,62,1,5,3,0.0
1938,2018-11-13 21:35:00,11,73,69,1,0,1,0.0
1939,2018-11-13 23:05:00,12,70,65,2,0,3,0.0
1940,2018-11-12 02:35:00,10,91,53,1,7,3,0.0
1941,2018-11-12 04:35:00,9,96,62,1,5,3,0.0
1942,2018-11-12 21:35:00,14,72,53,2,5,1,0.0
1943,2018-11-12 23:05:00,13,76,51,2,5,3,0.0
1944,2018-11-11 02:35:00,13,90,93,2,3,1,0.0
1945,2018-11-11 04:35:00,12,91,88,1,1,1,0.0
1946,2018-11-11 21:35:00,12,84,52,2,5,1,0.0
1947,2018-11-11 23:05:00,12,85,49,1,3,3,0.0
1948,2018-11-10 02:35:00,8,91,50,0,9,3,0.0
1949,2018-11-10 04:35:00,8,93,55,1,0,3,0.0
1950,2018-11-10 21:35:00,13,93,97,1,6,3,0.0
1951,2018-11-10 23:05:00,13,91,103,1,5,3,0.0
1952,2018-11-09 02:35:00,4,96,51,0,9,4,0.0
1953,2018-11-09 04:35:00,3,97,51,0,9,4,0.0
1954,2018-11-09 21:35:00,8,88,61,1,4,4,0.0
1955,2018-11-09 23:05:00,8,92,58,2,4,3,0.0
1956,2018-11-08 02:35:00,8,93,12,2,7,1,0.0
1957,2018-11-08 04:35:00,8,95,11,2,1,0,0.0
1958,2018-11-08 21:35:00,6,93,52,1,6,4,0.0
1959,2018-11-08 23:05:00,5,94,50,1,2,4,0.0
1960,2018-11-07 02:35:00,9,94,15,3,3,1,0.0
1961,2018-11-07 04:35:00,9,95,15,4,7,1,0.0
1962,2018-11-07 21:35:00,9,95,17,2,7,1,0.0
1963,2018-11-07 23:05:00,9,96,16,2,7,0,0.0
1964,2018-11-06 02:35:00,15,89,58,2,0,1,0.0
1965,2018-11-06 04:35:00,14,95,53,2,5,1,0.0
1966,2018-11-06 21:35:00,9,92,14,3,5,1,0.0
1967,2018-11-06 23:05:00,9,93,15,3,3,1,0.0
1968,2018-11-05 02:30:00,17,86,70,1,0,3,0.0
1969,2018-11-05 04:35:00,18,83,70,2,5,3,0.0
1970,2018-11-05 21:35:00,16,85,58,2,0,1,0.0
1971,2018-11-05 23:00:00,16,85,60,2,5,1,0.0
1972,2018-11-04 02:35:00,12,96,73,1,0,3,0.0
1973,2018-11-04 04:20:00,13,96,77,1,0,3,0.0
1974,2018-11-04 21:35:00,20,74,67,2,0,3,0.0
1975,2018-11-04 23:05:00,19,78,73,1,5,3,0.0
1976,2018-11-03 02:30:00,13,73,54,2,0,3,0.0
1977,2018-11-03 04:20:00,12,79,58,1,0,3,0.0
1978,2018-11-03 21:20:00,16,85,62,2,0,4,0.0
1979,2018-11-03 23:00:00,15,90,68,2,0,4,0.0
1980,2018-11-02 02:35:00,12,68,72,2,0,4,0.0
1981,2018-11-02 04:30:00,11,69,68,2,0,4,0.0
1982,2018-11-02 21:35:00,14,64,55,2,0,4,0.0
1983,2018-11-02 23:05:00,14,66,54,1,0,3,0.0
1984,2018-11-01 02:35:00,10,76,65,1,0,4,0.0
1985,2018-11-01 04:35:00,9,83,68,1,0,4,0.0
1986,2018-11-01 21:20:00,13,62,74,1,0,3,0.0
1987,2018-11-01 23:00:00,12,64,70,1,0,3,0.0
1988,2018-10-31 02:35:00,11,86,55,0,9,3,0.0
1989,2018-10-31 04:30:00,10,92,58,1,4,3,0.0
1990,2018-10-31 21:30:00,15,61,67,2,0,4,0.0
1991,2018-10-31 23:00:00,13,68,67,1,0,4,0.0
1992,2018-10-30 02:35:00,9,79,101,1,6,4,0.0
1993,2018-10-30 04:35:00,8,85,82,1,1,4,0.0
1994,2018-10-30 21:35:00,17,59,103,2,5,1,0.0
1995,2018-10-30 23:10:00,16,68,105,2,5,3,0.0
1996,2018-10-29 02:35:00,9,77,75,1,1,4,0.0
1997,2018-10-29 04:35:00,9,76,61,1,6,4,0.0
1998,2018-10-29 21:35:00,12,65,116,1,5,4,0.0
1999,2018-10-29 23:05:00,11,74,117,1,0,4,0.0
2000,2018-10-28 02:35:00,6,83,66,1,1,4,0.0
2001,2018-10-28 04:35:00,6,83,60,1,6,4,0.0
2002,2018-10-28 21:25:00,12,57,69,1,1,4,0.0
2003,2018-10-28 23:00:00,11,64,66,1,1,4,0.0
2004,2018-10-27 02:30:00,7,86,75,1,4,4,0.0
2005,2018-10-27 04:30:00,6,84,73,1,2,4,0.0
2006,2018-10-27 21:35:00,9,75,78,1,1,4,0.0
2007,2018-10-27 23:05:00,8,73,78,1,1,4,0.0
2008,2018-10-26 02:35:00,17,92,78,2,7,1,0.0
2009,2018-10-26 04:35:00,16,86,57,2,7,1,0.0
2010,2018-10-26 21:30:00,9,72,86,1,7,4,0.0
2011,2018-10-26 23:05:00,8,78,93,1,7,4,0.0
2012,2018-10-25 02:30:00,16,85,112,1,2,3,0.0
2013,2018-10-25 04:30:00,16,89,127,1,0,0,0.0
2014,2018-10-25 21:30:00,17,96,99,1,1,1,0.0
2015,2018-10-25 23:05:00,17,96,105,1,1,1,0.0
2016,2018-10-24 02:40:00,15,91,89,1,2,3,0.0
2017,2018-10-24 04:35:00,13,94,89,1,3,3,0.0
2018,2018-10-24 21:35:00,17,72,81,1,4,4,0.0
