,uptime_1600012,temperature,humidity,aqi,winp,wind,weather,rtu3
1735,2019-08-22 01:15:00,25,86,54,2,5,4,2.0
1736,2019-08-22 02:15:00,25,88,50,2,5,4,2.0
1737,2019-08-22 03:15:00,25,88,49,1,5,4,2.0
1739,2019-08-22 20:15:00,27,78,69,1,3,3,2.0
1741,2019-08-22 22:15:00,26,85,72,2,5,3,2.0
1743,2019-08-21 01:15:00,25,89,70,1,5,4,2.0
1744,2019-08-21 02:15:00,24,90,71,2,5,4,2.0
1745,2019-08-21 03:15:00,24,92,68,1,0,4,2.0
1746,2019-08-21 04:15:00,24,95,69,2,5,4,2.0
1747,2019-08-21 20:15:00,27,72,68,2,5,3,2.0
1748,2019-08-21 21:15:00,27,79,67,2,5,3,2.0
1749,2019-08-21 22:15:00,26,81,66,2,5,3,2.0
1750,2019-08-21 23:15:00,26,83,63,2,5,4,2.0
1751,2019-08-20 01:15:00,24,81,51,2,0,4,2.0
1752,2019-08-20 02:15:00,24,84,48,2,5,4,2.0
1753,2019-08-20 03:15:00,23,86,44,2,5,4,2.0
1754,2019-08-20 04:15:00,23,87,41,2,0,4,2.0
1755,2019-08-20 20:15:00,27,77,69,1,3,4,2.0
1756,2019-08-20 21:15:00,26,88,70,1,5,4,2.0
1757,2019-08-20 22:15:00,26,78,71,2,3,4,2.0
1758,2019-08-20 23:15:00,25,82,74,1,5,4,2.0
1763,2019-08-19 20:15:00,27,68,89,2,5,4,2.0
1766,2019-08-19 23:15:00,25,76,59,2,5,4,2.0
1767,2019-08-18 01:15:00,25,83,53,2,5,1,2.0
1768,2019-08-18 02:15:00,25,83,56,2,5,3,2.0
1769,2019-08-18 03:15:00,25,83,52,2,5,3,0.0
1775,2019-08-17 01:15:00,26,86,60,1,4,4,2.0
1776,2019-08-17 02:45:00,25,92,60,1,2,4,2.0
1777,2019-08-17 03:45:00,25,92,60,1,6,4,2.0
1778,2019-08-17 04:15:00,24,92,60,1,1,4,2.0
1783,2019-08-16 01:15:00,23,99,64,1,6,4,2.0
1784,2019-08-16 02:15:00,23,98,69,1,6,4,2.0
1785,2019-08-16 03:15:00,23,98,72,0,8,4,2.0
1786,2019-08-16 04:15:00,22,99,57,1,2,4,2.0
1792,2019-08-15 02:15:00,24,99,46,1,1,4,3.0
1799,2019-08-14 01:15:00,24,97,57,1,3,4,3.0
1800,2019-08-14 02:15:00,24,96,53,1,3,4,3.0
1801,2019-08-14 03:15:00,24,95,53,2,3,4,3.0
1802,2019-08-14 04:15:00,24,97,55,1,5,4,3.0
1806,2019-08-14 23:15:00,25,94,40,1,7,4,3.0
1807,2019-08-13 01:15:00,23,99,44,1,3,4,3.0
1808,2019-08-13 02:15:00,23,99,46,1,3,4,3.0
1809,2019-08-13 03:15:00,22,99,52,1,2,2,3.0
1810,2019-08-13 04:15:00,22,99,57,1,2,4,3.0
1811,2019-08-13 20:10:00,28,80,54,2,3,4,4.0
1812,2019-08-13 21:15:00,27,83,50,2,3,4,4.0
1814,2019-08-13 23:15:00,26,93,53,1,3,4,0.0
1815,2019-08-12 01:10:00,23,94,19,2,1,4,3.0
1816,2019-08-12 02:10:00,23,89,18,3,1,4,3.0
1817,2019-08-12 03:10:00,23,91,17,2,1,4,3.0
1818,2019-08-12 04:10:00,23,89,17,3,1,4,3.0
1819,2019-08-12 20:15:00,24,95,33,2,2,4,4.0
1821,2019-08-12 22:15:00,23,98,39,1,2,4,3.0
1822,2019-08-12 23:15:00,23,99,45,0,8,4,3.0
1826,2019-08-11 04:15:00,24,99,5,4,7,0,4.0
1827,2019-08-11 20:10:00,25,84,40,2,1,3,4.0
1833,2019-08-10 03:15:00,26,91,24,2,5,1,4.0
1834,2019-08-10 04:15:00,26,91,20,2,3,1,4.0
1835,2019-08-10 20:15:00,25,98,7,3,3,0,4.0
1837,2019-08-10 22:15:00,25,99,7,3,7,1,4.0
1839,2019-08-09 01:15:00,27,92,45,2,5,3,4.0
1840,2019-08-09 02:15:00,27,93,41,2,5,3,4.0
1841,2019-08-09 03:15:00,27,95,39,2,5,3,4.0
1842,2019-08-09 04:15:00,26,97,37,2,5,3,4.0
1843,2019-08-09 20:15:00,30,76,51,3,5,1,4.0
1844,2019-08-09 21:15:00,29,78,42,3,5,1,4.0
1845,2019-08-09 22:15:00,28,83,45,3,5,1,4.0
1846,2019-08-09 23:15:00,28,84,38,3,5,1,4.0
1847,2019-08-08 01:15:00,25,99,51,2,7,3,4.0
1849,2019-08-08 03:15:00,26,99,52,1,7,3,4.0
1850,2019-08-08 04:15:00,26,99,51,1,3,3,4.0
1851,2019-08-08 21:15:00,29,83,59,3,5,3,4.0
1852,2019-08-08 22:15:00,29,86,60,2,5,3,4.0
1853,2019-08-08 23:15:00,28,90,52,2,5,3,4.0
1854,2019-08-07 01:20:00,27,95,54,1,5,3,5.0
1855,2019-08-07 02:20:00,27,94,52,1,0,3,5.0
1856,2019-08-07 03:20:00,27,92,48,2,0,3,5.0
1858,2019-08-07 20:10:00,25,99,47,2,7,0,4.0
1859,2019-08-07 21:15:00,26,98,35,1,7,0,4.0
1860,2019-08-07 22:15:00,25,98,39,1,7,1,4.0
1861,2019-08-07 23:15:00,25,99,35,1,1,3,4.0
1862,2019-08-06 01:20:00,26,97,39,1,0,3,0.0
1867,2019-08-06 21:15:00,28,86,54,2,5,1,5.0
1873,2019-08-05 20:20:00,28,87,51,1,7,1,0.0
1882,2019-08-04 21:15:00,26,88,35,2,0,1,0.0
1883,2019-08-04 22:15:00,26,91,37,2,0,1,0.0
1885,2019-08-03 01:15:00,24,98,34,2,3,3,0.0
1892,2019-08-03 23:15:00,27,84,63,2,0,3,0.0
1897,2019-08-02 20:10:00,25,86,25,2,3,3,0.0
1899,2019-08-02 22:15:00,25,93,32,2,3,3,0.0
1901,2019-08-01 01:20:00,26,93,44,0,8,3,0.0
1902,2019-08-01 02:20:00,25,97,49,0,8,3,0.0
1903,2019-08-01 03:15:00,26,97,49,1,5,3,0.0
1904,2019-08-01 04:15:00,25,98,52,1,3,3,0.0
1908,2019-08-01 23:15:00,24,90,38,3,1,3,0.0
1909,2019-07-31 01:20:00,27,90,36,2,0,3,0.0
1912,2019-07-31 04:10:00,26,95,62,1,7,3,0.0
1914,2019-07-31 21:15:00,27,90,74,1,3,1,0.0
1915,2019-07-31 22:20:00,27,91,59,1,4,1,0.0
1919,2019-07-30 03:15:00,27,87,34,1,2,4,0.0
1920,2019-07-30 04:15:00,27,90,41,1,4,4,0.0
1924,2019-07-30 23:20:00,27,87,40,2,0,3,0.0
1928,2019-07-29 04:15:00,28,89,52,2,2,3,0.0
1935,2019-07-28 03:15:00,28,93,41,1,7,3,0.0
1944,2019-07-27 04:05:00,27,99,48,2,4,3,0.0
1950,2019-07-26 02:15:00,27,97,46,1,2,3,2.0
1959,2019-07-25 03:15:00,27,97,43,1,7,4,0.0
1960,2019-07-25 04:15:00,27,98,48,1,2,4,0.0
1965,2019-07-24 01:15:00,26,99,45,1,6,4,0.0
1967,2019-07-24 03:15:00,27,99,51,1,6,4,0.0
1968,2019-07-24 04:00:00,26,99,50,1,6,4,0.0
1978,2019-07-23 21:15:00,27,95,43,2,2,3,0.0
1982,2019-07-22 02:10:00,26,91,68,1,5,4,0.0
1983,2019-07-22 03:05:00,26,95,66,1,0,4,0.0
1997,2019-07-20 01:15:00,25,99,29,2,3,4,0.0
2000,2019-07-20 04:15:00,23,99,18,0,8,3,0.0
2003,2019-07-20 22:15:00,26,97,42,1,2,1,2.0
2023,2019-07-17 04:05:00,25,99,49,2,0,3,0.0
2030,2019-07-16 03:20:00,22,96,71,2,5,3,0.0
2036,2019-07-15 01:10:00,21,99,60,1,5,3,0.0
2037,2019-07-15 02:00:00,21,99,61,0,8,3,0.0
2042,2019-07-14 01:15:00,21,99,43,1,2,3,0.0
2043,2019-07-14 02:15:00,20,99,47,1,2,2,0.0
2044,2019-07-14 03:15:00,21,99,50,2,2,3,0.0
2045,2019-07-14 04:15:00,20,99,49,1,4,3,0.0
2050,2019-07-13 01:20:00,21,99,22,1,3,1,0.0
2051,2019-07-13 02:15:00,21,99,22,1,3,1,0.0
2056,2019-07-13 22:15:00,22,95,50,1,2,3,0.0
2058,2019-07-12 01:20:00,22,99,68,1,3,3,0.0
2060,2019-07-12 03:15:00,22,99,67,1,5,3,0.0
2061,2019-07-12 04:15:00,22,99,67,1,2,3,0.0
2063,2019-07-12 21:15:00,21,99,22,2,4,1,0.0
2064,2019-07-12 22:20:00,21,98,21,1,5,1,0.0
2065,2019-07-12 23:20:00,21,99,18,0,8,1,0.0
2066,2019-07-11 01:10:00,21,99,64,1,4,3,0.0
2067,2019-07-11 02:10:00,20,99,64,1,4,3,0.0
2068,2019-07-11 03:15:00,19,99,66,1,5,3,0.0
2069,2019-07-11 04:15:00,19,99,69,1,2,3,0.0
2070,2019-07-11 04:35:00,19,99,70,1,5,3,0.0
2075,2019-07-10 02:10:00,21,97,39,1,7,3,0.0
2076,2019-07-10 03:15:00,20,98,38,1,3,3,0.0
2077,2019-07-10 04:15:00,20,99,39,1,5,3,0.0
2083,2019-07-09 02:15:00,22,99,28,2,5,0,0.0
2084,2019-07-09 03:15:00,22,99,26,2,5,1,0.0
2085,2019-07-09 04:15:00,22,99,23,3,5,1,0.0
2123,2019-07-04 02:15:00,23,99,72,1,5,1,2.0
2139,2019-07-02 02:15:00,23,98,64,1,3,3,2.0
2154,2019-06-30 01:15:00,24,99,34,1,2,3,2.0
2156,2019-06-30 03:15:00,24,99,28,1,6,3,2.0
2157,2019-06-30 04:15:00,24,99,28,2,2,3,2.0
2166,2019-06-29 20:15:00,25,98,35,1,2,1,2.0
2167,2019-06-29 21:15:00,25,98,37,0,8,1,2.0
2168,2019-06-29 22:15:00,25,99,30,0,8,1,2.0
2169,2019-06-29 23:15:00,24,99,26,2,2,3,2.0
2182,2019-06-26 01:10:00,22,96,49,1,5,3,0.0
2183,2019-06-26 02:10:00,21,99,49,1,5,3,0.0
2184,2019-06-26 03:10:00,21,99,50,1,5,3,0.0
2185,2019-06-26 04:10:00,21,99,50,1,5,3,0.0
2191,2019-06-25 02:10:00,22,83,47,1,3,3,0.0
2192,2019-06-25 03:10:00,21,85,54,1,5,3,0.0
2193,2019-06-25 04:10:00,20,93,55,2,3,3,0.0
2197,2019-06-25 23:10:00,23,89,54,1,4,3,0.0
2198,2019-06-24 01:10:00,20,97,59,0,8,3,0.0
2199,2019-06-24 02:10:00,20,99,59,0,8,3,0.0
2200,2019-06-24 03:10:00,19,99,58,0,8,3,0.0
2201,2019-06-24 04:10:00,19,99,60,0,8,3,0.0
2206,2019-06-23 01:10:00,20,99,84,1,3,3,0.0
2207,2019-06-23 02:10:00,19,99,82,1,3,3,0.0
2208,2019-06-23 03:10:00,19,99,77,2,3,3,0.0
2209,2019-06-23 04:10:00,19,99,72,1,5,3,0.0
2214,2019-06-22 01:00:00,23,95,64,1,5,3,0.0
2215,2019-06-22 02:00:00,23,95,62,3,5,3,0.0
2216,2019-06-22 03:00:00,23,92,57,3,5,3,0.0
2217,2019-06-22 04:00:00,23,90,59,3,0,3,0.0
2220,2019-06-22 22:10:00,21,98,69,0,8,3,0.0
2221,2019-06-22 23:10:00,20,99,77,1,6,3,0.0
2222,2019-06-21 01:15:00,20,99,25,2,5,0,0.0
2223,2019-06-21 02:15:00,20,99,25,2,3,0,0.0
2224,2019-06-21 03:15:00,20,99,23,2,5,0,0.0
2225,2019-06-21 04:15:00,20,99,22,2,5,0,0.0
2230,2019-06-20 01:15:00,23,99,24,2,4,1,0.0
2231,2019-06-20 02:15:00,23,99,27,1,4,0,0.0
2232,2019-06-20 03:10:00,23,99,31,2,0,0,0.0
2233,2019-06-20 04:15:00,23,99,37,2,5,0,0.0
2236,2019-06-20 22:15:00,20,99,26,2,5,1,0.0
2237,2019-06-20 23:15:00,20,99,26,3,0,0,0.0
2238,2019-06-19 01:10:00,21,99,28,0,8,2,0.0
2239,2019-06-19 02:10:00,21,99,26,1,3,2,0.0
2240,2019-06-19 03:10:00,21,99,24,0,8,2,0.0
2241,2019-06-19 04:15:00,21,99,26,1,5,2,0.0
2246,2019-06-18 01:10:00,21,99,23,2,4,0,0.0
2247,2019-06-18 02:10:00,21,99,22,1,4,0,0.0
2249,2019-06-18 04:00:00,21,99,23,1,2,1,0.0
2252,2019-06-18 22:10:00,22,99,42,2,2,3,0.0
2253,2019-06-18 23:10:00,22,99,42,1,6,3,0.0
2345,2019-06-06 20:10:00,21,94,35,1,6,3,2.0
3718,2019-02-13 01:35:00,1,99,59,2,8,1,0.0
3719,2019-02-13 02:35:00,1,99,58,2,8,2,0.0
3720,2019-02-13 03:35:00,1,99,52,2,8,1,0.0
3730,2019-02-12 20:35:00,1,98,70,1,8,1,0.0
3731,2019-02-12 21:35:00,1,98,73,2,8,1,0.0
3732,2019-02-12 22:35:00,1,98,68,3,8,1,0.0
3733,2019-02-12 23:25:00,1,99,69,2,8,1,0.0
3758,2019-02-08 01:35:00,-1,98,30,4,8,5,2.0
3759,2019-02-08 02:35:00,-1,97,29,4,8,6,2.0
3760,2019-02-08 03:35:00,-1,95,23,4,8,6,2.0
3761,2019-02-08 04:35:00,-1,92,23,3,8,1,2.0
3766,2019-02-07 01:35:00,7,98,95,4,8,0,2.0
3767,2019-02-07 02:35:00,5,98,128,4,8,0,2.0
3768,2019-02-07 03:35:00,5,99,125,3,8,0,2.0
3769,2019-02-07 04:35:00,6,99,160,4,8,0,2.0
3773,2019-02-07 23:25:00,0,97,36,3,8,5,2.0
3774,2019-02-06 01:35:00,2,99,172,1,8,2,2.0
3775,2019-02-06 02:35:00,1,99,158,1,8,2,2.0
3776,2019-02-06 03:35:00,1,99,147,1,8,2,2.0
3777,2019-02-06 04:30:00,1,99,139,1,8,4,2.0
3780,2019-02-06 22:35:00,10,99,125,3,8,0,2.0
3781,2019-02-06 23:25:00,9,98,124,2,8,0,2.0
3782,2019-02-05 01:30:00,1,92,137,0,8,3,2.0
3783,2019-02-05 02:35:00,0,95,139,1,8,3,2.0
3785,2019-02-05 04:35:00,0,97,147,1,8,3,2.0
3790,2019-02-04 01:35:00,0,99,186,2,8,2,2.0
3791,2019-02-04 02:35:00,0,99,173,1,8,2,2.0
3792,2019-02-04 03:35:00,-1,99,162,1,8,2,2.0
3793,2019-02-04 04:35:00,-2,99,155,1,8,2,2.0
3795,2019-02-04 21:35:00,7,57,117,2,8,3,2.0
3796,2019-02-04 22:30:00,6,63,124,1,8,3,2.0
3797,2019-02-04 23:25:00,4,79,132,1,8,3,2.0
3798,2019-02-03 01:30:00,7,99,64,2,8,1,2.0
3799,2019-02-03 02:35:00,6,98,58,2,8,1,2.0
3800,2019-02-03 03:35:00,6,98,60,2,8,1,2.0
3801,2019-02-03 04:35:00,6,98,67,2,8,1,2.0
3804,2019-02-03 22:35:00,2,99,189,2,8,4,2.0
3805,2019-02-03 23:25:00,1,99,190,1,8,4,2.0
3806,2019-02-02 01:30:00,4,84,149,2,8,3,2.0
3807,2019-02-02 02:15:00,4,84,124,2,8,3,2.0
3808,2019-02-02 03:30:00,4,82,104,2,8,3,2.0
3809,2019-02-02 04:35:00,5,83,92,2,8,3,2.0
3810,2019-02-02 20:35:00,8,87,59,2,8,1,2.0
3811,2019-02-02 21:30:00,7,90,59,2,8,1,2.0
3812,2019-02-02 22:35:00,7,93,64,2,8,1,2.0
3813,2019-02-02 23:20:00,7,96,60,2,8,1,2.0
3814,2019-02-01 01:30:00,0,91,60,2,8,3,2.0
3815,2019-02-01 02:30:00,0,90,67,2,8,3,2.0
3816,2019-02-01 03:30:00,0,91,68,2,8,3,2.0
3817,2019-02-01 04:35:00,0,93,72,1,8,3,2.0
3818,2019-02-01 20:35:00,2,88,85,2,8,4,2.0
3819,2019-02-01 21:35:00,3,87,92,3,8,4,2.0
3820,2019-02-01 22:40:00,3,85,100,2,8,4,2.0
3821,2019-02-01 23:20:00,3,85,132,3,8,3,2.0
3824,2019-01-31 03:35:00,0,99,19,2,8,1,2.0
3825,2019-01-31 04:25:00,0,99,17,2,8,0,2.0
3826,2019-01-31 20:30:00,0,89,58,2,8,1,2.0
3827,2019-01-31 21:35:00,0,88,58,2,8,1,2.0
3828,2019-01-31 22:35:00,0,90,58,2,8,1,2.0
3829,2019-01-31 23:25:00,0,90,57,2,8,3,2.0
3830,2019-01-30 01:35:00,5,99,155,2,8,3,3.0
3831,2019-01-30 02:30:00,5,99,156,1,8,3,3.0
3832,2019-01-30 03:30:00,5,99,149,1,8,3,3.0
3833,2019-01-30 04:25:00,5,99,149,1,8,3,3.0
3834,2019-01-30 21:20:00,3,98,32,3,8,0,3.0
3835,2019-01-30 22:20:00,6,98,20,2,8,0,2.0
3836,2019-01-30 23:10:00,4,98,20,4,8,0,2.0
3837,2019-01-29 01:00:00,4,97,142,2,8,1,3.0
3839,2019-01-29 03:00:00,4,96,145,2,8,1,3.0
3841,2019-01-29 20:30:00,5,94,155,1,8,0,3.0
3842,2019-01-29 21:35:00,5,96,148,1,8,1,3.0
3843,2019-01-29 22:35:00,5,98,150,1,8,0,3.0
3844,2019-01-29 23:15:00,5,99,149,1,8,2,3.0
3845,2019-01-28 01:20:00,6,64,145,1,8,1,3.0
3846,2019-01-28 02:20:00,5,72,168,1,8,3,3.0
3847,2019-01-28 03:35:00,5,73,185,1,8,3,3.0
3848,2019-01-28 04:35:00,5,70,192,1,8,3,3.0
3849,2019-01-28 20:35:00,4,96,160,1,8,1,3.0
3850,2019-01-28 21:10:00,4,96,166,1,8,1,3.0
3851,2019-01-28 22:00:00,4,96,166,1,8,0,3.0
3852,2019-01-28 23:00:00,4,97,159,2,8,1,3.0
3853,2019-01-27 01:30:00,-2,85,56,2,8,4,3.0
3854,2019-01-27 02:30:00,-1,78,57,1,8,4,3.0
3855,2019-01-27 03:35:00,-2,79,57,1,8,4,3.0
3856,2019-01-27 04:15:00,-2,85,56,1,8,4,3.0
3857,2019-01-27 20:35:00,7,56,87,2,8,1,3.0
3858,2019-01-27 21:35:00,6,63,90,2,8,1,3.0
3859,2019-01-27 22:20:00,7,60,92,1,8,1,3.0
3860,2019-01-27 23:20:00,6,67,95,2,8,3,3.0
3861,2019-01-26 01:30:00,0,69,73,2,8,3,3.0
3862,2019-01-26 02:35:00,0,69,64,2,8,3,3.0
3863,2019-01-26 03:25:00,0,69,55,2,8,3,3.0
3864,2019-01-26 04:30:00,0,78,49,2,8,3,3.0
3865,2019-01-26 20:25:00,0,68,61,1,8,4,3.0
3866,2019-01-26 21:35:00,0,73,58,1,8,4,3.0
3867,2019-01-26 22:30:00,-1,77,56,1,8,4,3.0
3868,2019-01-26 23:05:00,-1,81,59,2,8,4,3.0
3873,2019-01-25 20:35:00,5,82,176,4,8,3,3.0
3881,2019-01-24 20:25:00,5,61,113,1,8,4,3.0
3882,2019-01-24 20:50:00,5,63,142,2,8,4,3.0
3884,2019-01-23 01:35:00,-1,94,170,1,8,4,3.0
3885,2019-01-23 02:35:00,-2,96,166,1,8,4,3.0
3886,2019-01-23 03:35:00,-2,96,163,1,8,4,3.0
3887,2019-01-23 04:35:00,-2,97,170,1,8,4,3.0
3888,2019-01-23 20:35:00,3,80,113,1,8,4,3.0
3892,2019-01-22 01:20:00,1,63,102,2,8,4,3.0
3893,2019-01-22 02:20:00,0,70,97,1,8,4,3.0
3894,2019-01-22 03:20:00,-1,73,92,3,8,4,3.0
3895,2019-01-22 04:20:00,-1,73,84,2,8,4,3.0
3896,2019-01-22 20:20:00,2,54,106,1,8,4,3.0
3897,2019-01-22 21:35:00,0,84,115,1,8,4,3.0
3898,2019-01-22 22:35:00,0,87,137,0,8,4,3.0
3899,2019-01-22 23:05:00,0,91,155,0,8,4,3.0
3904,2019-01-21 20:20:00,1,70,85,2,8,4,3.0
3905,2019-01-21 21:20:00,1,75,102,1,8,4,3.0
3906,2019-01-21 22:20:00,0,81,107,1,8,4,3.0
3907,2019-01-21 23:10:00,0,65,109,1,8,4,3.0
3908,2019-01-20 01:10:00,3,89,241,3,8,3,2.0
3910,2019-01-20 03:20:00,3,89,237,3,8,2,2.0
3911,2019-01-20 04:20:00,3,89,237,3,8,2,2.0
3916,2019-01-19 01:25:00,7,77,59,4,8,3,2.0
3917,2019-01-19 02:25:00,6,79,64,3,8,3,2.0
3920,2019-01-19 20:35:00,4,87,219,2,8,1,2.0
3921,2019-01-19 21:20:00,5,87,229,2,8,2,2.0
3922,2019-01-19 22:35:00,4,89,233,2,8,1,2.0
3923,2019-01-19 23:10:00,3,88,237,2,8,2,2.0
3928,2019-01-18 20:35:00,7,73,108,3,8,4,2.0
3929,2019-01-18 21:30:00,8,74,109,3,8,4,2.0
3930,2019-01-18 22:35:00,7,77,85,2,8,4,2.0
3931,2019-01-18 23:20:00,7,79,65,2,8,3,2.0
3948,2019-01-15 01:35:00,3,96,212,1,8,1,0.0
3949,2019-01-15 02:35:00,3,97,220,2,8,1,0.0
3950,2019-01-15 03:35:00,3,97,225,2,8,1,0.0
3951,2019-01-15 04:35:00,3,97,227,2,8,1,0.0
3962,2019-01-14 22:35:00,3,93,198,2,8,1,0.0
3963,2019-01-14 23:25:00,3,94,198,3,8,1,0.0
