uptime,temperature,humidity,aqi,winp,wind,weather,rtu4
2018-09-28 04:30:00,19℃,90%,48,1级,西南风,多云,5258
2018-09-28 21:35:00,18℃,92%,68,0级,风,多云,4159
2018-09-28 22:25:00,18℃,93%,72,1级,西北风,多云,4230
2018-09-27 02:00:00,17℃,80%,28,1级,北风,多云,5514
2018-09-27 04:20:00,16℃,93%,26,1级,西南风,晴,5666
2018-09-27 21:20:00,22℃,65%,57,2级,东北风,多云,4422
2018-09-27 23:00:00,21℃,84%,57,1级,东南风,阴,5704
2018-09-26 02:20:00,19℃,80%,31,2级,东北风,阴,110
2018-09-26 04:25:00,19℃,80%,38,2级,东北风,阴,4554
2018-09-26 21:45:00,20℃,72%,48,2级,东北风,晴,4268
2018-09-26 23:05:00,19℃,73%,42,2级,东北风,多云,5097
2018-09-25 02:45:00,20℃,72%,62,2级,东风,多云,4727
2018-09-25 04:45:00,20℃,73%,62,2级,东风,多云,4476
2018-09-25 21:30:00,19℃,85%,37,2级,东风,阵雨,4452
2018-09-25 23:10:00,19℃,83%,28,2级,东北风,阴,104
2018-09-24 02:45:00,17℃,94%,70,1级,东北风,晴,4672
2018-09-24 04:45:00,16℃,94%,66,1级,东风,晴,1632
2018-09-24 21:40:00,23℃,61%,62,3级,东风,多云,4397
2018-09-24 23:15:00,22℃,68%,62,3级,东风,多云,5220
2018-09-23 02:30:00,20℃,93%,75,1级,南风,阴,5495
2018-09-23 04:30:00,19℃,93%,79,1级,西南风,阴,5002
2018-09-23 21:40:00,19℃,87%,70,1级,北风,晴,4229
2018-09-23 23:10:00,18℃,90%,69,1级,东北风,晴,4513
2018-09-22 02:30:00,21℃,97%,60,1级,南风,多云,6298
2018-09-22 04:30:00,20℃,97%,60,1级,西南风,阴,4965
2018-09-22 21:30:00,21℃,92%,56,1级,西南风,阴,4421
2018-09-22 23:00:00,21℃,92%,56,1级,西南风,阴,99
2018-09-21 02:45:00,21℃,91%,45,2级,西北风,阴,5439
2018-09-21 04:30:00,20℃,95%,53,2级,西北风,阵雨,5113
2018-09-21 21:00:00,21℃,92%,53,1级,东北风,多云,5342
2018-09-21 23:00:00,22℃,96%,63,1级,南风,多云,4246
2018-09-20 02:30:00,25℃,97%,33,1级,西风,多云,5092
2018-09-20 04:30:00,25℃,98%,28,1级,西北风,阴,4602
2018-09-20 21:30:00,21℃,95%,38,1级,西风,阴,4539
2018-09-20 23:10:00,21℃,90%,39,1级,西北风,阴,5003
2018-09-19 02:30:00,24℃,97%,62,1级,南风,阴,5798
2018-09-19 04:30:00,24℃,97%,35,1级,南风,阴,4222
2018-09-19 21:30:00,26℃,93%,43,1级,东南风,多云,4204
2018-09-19 23:00:00,26℃,96%,39,1级,南风,多云,5555
2018-09-18 02:30:00,23℃,97%,30,1级,东北风,多云,5403
2018-09-18 04:30:00,23℃,97%,39,1级,东风,阴,4608
2018-09-18 21:30:00,26℃,93%,57,1级,东南风,多云,5233
2018-09-18 23:00:00,26℃,94%,56,1级,南风,多云,6340
2018-09-17 02:35:00,22℃,97%,30,2级,北风,阵雨,127
2018-09-17 04:35:00,22℃,96%,22,1级,东北风,阵雨,83
2018-09-17 21:30:00,23℃,96%,33,2级,东北风,阴,4551
2018-09-17 23:00:00,23℃,96%,33,2级,东风,阴,4202
2018-09-16 02:30:00,24℃,91%,42,1级,西风,多云,4256
2018-09-16 04:30:00,23℃,91%,51,2级,东风,晴,5404
2018-09-16 21:05:00,22℃,93%,52,2级,东北风,多云,186
2018-09-16 23:00:00,23℃,95%,42,2级,西风,阵雨,2645
2018-09-15 02:30:00,22℃,96%,59,1级,西南风,多云,111
2018-09-15 04:30:00,22℃,96%,59,1级,南风,晴,4257
2018-09-15 21:25:00,26℃,74%,59,2级,东北风,多云,5709
2018-09-15 22:50:00,25℃,76%,54,2级,东北风,多云,6190
2018-09-14 02:30:00,22℃,96%,36,1级,东南风,多云,5986
2018-09-14 04:30:00,22℃,97%,41,1级,西南风,多云,4948
2018-09-14 21:30:00,24℃,92%,51,1级,南风,晴,185
2018-09-14 23:00:00,23℃,95%,51,1级,西南风,晴,1234
2018-09-13 02:30:00,22℃,95%,26,1级,东南风,阴,61
2018-09-13 04:30:00,22℃,96%,28,2级,东北风,阴,2627
2018-09-13 21:30:00,22℃,94%,36,1级,东风,多云,4391
2018-09-13 23:00:00,22℃,95%,33,1级,西南风,多云,4245
2018-09-12 02:30:00,21℃,92%,65,1级,东风,多云,5616
2018-09-12 04:30:00,20℃,94%,68,1级,东南风,阴,114
2018-09-12 20:55:00,22℃,92%,42,2级,东北风,阴,4169
2018-09-12 23:00:00,23℃,94%,40,1级,东风,阴,6064
2018-09-11 02:30:00,20℃,85%,53,1级,东北风,晴,6203
2018-09-11 04:30:00,20℃,88%,50,1级,东风,晴,5141
2018-09-11 21:30:00,22℃,85%,70,1级,东风,阴,4183
2018-09-11 23:00:00,22℃,90%,67,1级,东风,阴,5770
2018-09-10 02:40:00,20℃,83%,56,1级,东南风,阴,6090
2018-09-10 04:30:00,20℃,84%,53,1级,东南风,阴,4414
2018-09-10 21:30:00,21℃,78%,54,1级,东风,晴,186
2018-09-10 23:00:00,21℃,81%,53,1级,东北风,晴,5829
2018-09-09 02:40:00,18℃,91%,59,1级,西南风,晴,122
2018-09-09 04:30:00,18℃,92%,60,1级,西南风,晴,4854
2018-09-09 21:35:00,22℃,60%,60,2级,东风,晴,4240
2018-09-09 23:15:00,21℃,65%,58,2级,东北风,多云,4602
2018-09-08 02:30:00,19℃,90%,58,1级,西南风,晴,4797
2018-09-08 04:30:00,18℃,96%,60,1级,西风,晴,4476
2018-09-08 21:30:00,20℃,80%,73,1级,南风,晴,4529
2018-09-08 23:00:00,20℃,84%,68,1级,东南风,晴,128
2018-09-07 02:30:00,23℃,96%,59,1级,西南风,阴,4391
2018-09-07 04:40:00,23℃,85%,52,2级,西北风,阴,101
2018-09-07 21:30:00,21℃,84%,70,1级,西南风,多云,4337
2018-09-07 23:00:00,20℃,85%,70,1级,西风,多云,5729
2018-09-06 02:30:00,23℃,87%,61,1级,东风,多云,5055
2018-09-06 04:30:00,23℃,90%,62,1级,东南风,阴,5273
2018-09-06 21:45:00,22℃,94%,57,1级,西风,阴,4177
2018-09-06 23:15:00,22℃,95%,54,1级,西南风,阴,4860
2018-09-05 02:30:00,23℃,92%,74,1级,东南风,晴,4455
2018-09-05 04:30:00,22℃,92%,68,1级,南风,多云,4290
2018-09-05 21:30:00,26℃,74%,55,1级,东北风,多云,184
2018-09-05 22:35:00,25℃,61%,54,1级,东风,多云,4421
2018-09-04 02:40:00,25℃,81%,64,1级,西北风,晴,4554
2018-09-04 04:30:00,23℃,93%,65,1级,西风,晴,4875
2018-09-04 21:30:00,24℃,78%,70,3级,南风,晴,183
2018-09-04 23:00:00,24℃,78%,71,3级,南风,晴,5407
2018-09-03 02:30:00,27℃,96%,24,1级,西南风,多云,5469
2018-09-03 04:30:00,26℃,96%,23,1级,西南风,多云,4747
2018-09-03 21:30:00,27℃,86%,72,1级,西风,多云,5838
2018-09-03 23:00:00,26℃,87%,72,2级,西风,多云,4552
2018-09-02 02:30:00,26℃,95%,32,1级,东风,晴,5560
2018-09-02 04:40:00,25℃,91%,37,2级,东风,多云,110
2018-09-02 21:30:00,27℃,92%,32,1级,西南风,多云,4962
2018-09-02 23:00:00,27℃,95%,32,1级,南风,多云,145
2018-09-01 02:35:00,26℃,93%,41,1级,东南风,阴,6374
2018-09-01 04:30:00,25℃,96%,44,1级,东风,多云,5750
2018-09-01 21:40:00,26℃,89%,42,2级,东风,多云,175
2018-09-01 23:00:00,26℃,95%,39,1级,东风,多云,4462
2018-08-31 02:45:00,28℃,84%,54,0级,风,多云,6267
2018-08-31 04:45:00,27℃,88%,56,1级,东南风,多云,5081
2018-08-31 21:40:00,26℃,89%,34,2级,东南风,阴,6200
2018-08-31 23:15:00,26℃,91%,37,1级,东北风,阴,5970
2018-08-30 02:45:00,27℃,85%,59,1级,东风,晴,5944
2018-08-30 04:45:00,27℃,89%,59,1级,东南风,晴,116
2018-08-30 21:45:00,30℃,76%,66,2级,东南风,多云,4181
2018-08-30 23:10:00,29℃,80%,65,1级,东南风,多云,4188
2018-08-29 02:45:00,27℃,88%,54,1级,东风,晴,5718
2018-08-29 04:45:00,26℃,91%,51,1级,东风,晴,5002
2018-08-29 21:40:00,29℃,76%,67,2级,东风,晴,4174
2018-08-29 23:10:00,28℃,80%,63,2级,东风,晴,6314
2018-08-28 02:35:00,26℃,92%,40,2级,东北风,晴,153
2018-08-28 04:45:00,26℃,94%,45,1级,东北风,晴,5411
2018-08-28 21:45:00,29℃,79%,62,1级,东风,晴,5296
2018-08-28 23:15:00,29℃,81%,55,2级,东风,晴,5858
2018-08-27 02:40:00,26℃,85%,45,1级,东北风,多云,3753
2018-08-27 04:30:00,24℃,96%,45,1级,南风,阴,157
2018-08-27 21:45:00,27℃,87%,45,2级,东北风,多云,4150
2018-08-27 23:15:00,26℃,89%,42,2级,东北风,晴,4188
2018-08-26 02:40:00,24℃,84%,45,2级,东北风,多云,4731
2018-08-26 04:30:00,24℃,80%,45,2级,东北风,多云,5100
2018-08-26 21:45:00,26℃,84%,45,2级,东北风,多云,547
2018-08-26 23:15:00,26℃,85%,45,2级,东北风,多云,4332
2018-08-25 02:40:00,23℃,83%,56,1级,东北风,晴,5901
2018-08-25 04:45:00,23℃,84%,59,2级,东北风,晴,5662
2018-08-25 21:40:00,27℃,72%,45,2级,东风,多云,4337
2018-08-25 23:15:00,26℃,76%,45,2级,东风,多云,5749
2018-08-24 02:15:00,21℃,94%,55,1级,西风,晴,4202
2018-08-24 04:25:00,22℃,86%,55,1级,西北风,晴,4380
2018-08-24 21:40:00,25℃,67%,54,2级,东北风,晴,151
2018-08-24 23:10:00,24℃,74%,58,1级,东北风,晴,5841
2018-08-23 02:30:00,24℃,92%,30,1级,西风,多云,5793
2018-08-23 04:30:00,24℃,94%,34,1级,西风,多云,157
2018-08-23 21:45:00,23℃,86%,55,1级,西风,晴,4599
2018-08-23 23:15:00,22℃,90%,55,1级,西南风,晴,4176
2018-08-22 02:30:00,25℃,94%,22,1级,东北风,阴,5829
2018-08-22 04:30:00,25℃,95%,26,1级,东北风,阴,4234
2018-08-22 21:30:00,26℃,88%,44,1级,东南风,阴,4461
2018-08-22 23:00:00,25℃,92%,44,1级,南风,阴,6097
2018-08-21 02:30:00,25℃,95%,23,1级,西风,多云,2887
2018-08-21 04:30:00,25℃,95%,30,1级,西风,多云,5171
2018-08-21 21:30:00,26℃,87%,47,1级,东北风,多云,6068
2018-08-21 23:00:00,26℃,91%,38,2级,东北风,多云,5362
2018-08-20 02:45:00,25℃,86%,25,2级,西北风,多云,5022
2018-08-20 04:45:00,25℃,85%,25,1级,西北风,多云,4599
2018-08-20 21:30:00,25℃,91%,32,1级,西风,多云,4121
2018-08-20 23:00:00,25℃,94%,31,1级,西南风,多云,218
2018-08-19 02:40:00,25℃,89%,25,3级,南风,多云,4896
2018-08-19 04:45:00,25℃,91%,25,3级,东南风,多云,4201
2018-08-19 21:45:00,27℃,94%,25,1级,东南风,多云,212
2018-08-19 23:15:00,26℃,95%,25,0级,风,多云,1410
2018-08-18 02:30:00,25℃,94%,15,4级,东风,阵雨,163
2018-08-18 04:30:00,25℃,94%,19,3级,南风,阴,4249
2018-08-18 21:45:00,26℃,84%,25,2级,南风,阴,4125
2018-08-18 23:15:00,26℃,84%,25,3级,南风,多云,4243
2018-08-17 02:45:00,26℃,88%,33,3级,北风,多云,5997
2018-08-17 04:45:00,25℃,96%,26,2级,北风,阵雨,5023
2018-08-17 21:45:00,25℃,98%,19,4级,东南风,阵雨,186
2018-08-17 23:10:00,25℃,98%,17,2级,东南风,阵雨,5230
2018-08-16 02:30:00,27℃,92%,42,1级,西南风,阴,5909
2018-08-16 04:30:00,27℃,95%,42,1级,东北风,阴,170
2018-08-16 21:45:00,25℃,93%,18,2级,西北风,阵雨,4382
2018-08-16 23:15:00,26℃,91%,27,3级,北风,阵雨,4169
2018-08-15 02:30:00,28℃,93%,39,1级,东风,晴,775
2018-08-15 04:30:00,27℃,95%,35,1级,东风,晴,4561
2018-08-15 21:30:00,30℃,86%,42,2级,南风,阴,4352
2018-08-15 23:00:00,29℃,88%,42,2级,东风,阴,4264
2018-08-14 02:30:00,26℃,96%,32,1级,东南风,多云,4174
2018-08-14 04:30:00,26℃,97%,32,1级,东风,晴,4711
2018-08-14 21:30:00,29℃,85%,52,1级,东风,晴,4123
2018-08-14 23:00:00,29℃,89%,53,1级,东风,晴,4751
2018-08-13 02:30:00,26℃,95%,26,2级,东北风,阴,174
2018-08-13 04:30:00,26℃,96%,22,2级,东北风,阴,5248
2018-08-13 21:30:00,27℃,95%,27,1级,南风,多云,211
2018-08-13 23:00:00,27℃,95%,28,1级,东南风,多云,4929
2018-08-12 02:30:00,27℃,89%,54,1级,东风,晴,5733
2018-08-12 04:30:00,27℃,89%,53,1级,东风,晴,178
2018-08-12 21:30:00,28℃,86%,56,1级,东风,多云,3020
2018-08-12 23:00:00,27℃,93%,56,2级,东北风,多云,4823
2018-08-11 02:30:00,27℃,91%,83,1级,东南风,多云,168
2018-08-11 04:30:00,26℃,93%,82,1级,东南风,晴,5618
2018-08-11 21:30:00,29℃,83%,64,1级,东风,晴,209
2018-08-11 23:00:00,29℃,84%,55,2级,东风,晴,196
2018-08-10 02:30:00,26℃,91%,74,1级,东南风,晴,0
2018-08-10 04:30:00,26℃,93%,82,1级,西南风,晴,0
2018-08-10 21:30:00,29℃,82%,70,1级,东南风,晴,139
2018-08-10 23:00:00,28℃,86%,77,1级,南风,晴,156
2018-08-09 21:30:00,30℃,82%,67,1级,东南风,晴,0
2018-08-09 23:00:00,29℃,87%,69,1级,南风,晴,0
