,uptime,temperature,humidity,aqi,winp,wind,weather,rtu4
1825,2019-08-11 20:10:00,25,84,40,2,1,3,0.0
1826,2019-08-11 21:10:00,24,89,42,2,1,3,0.0
1827,2019-08-11 22:10:00,24,88,27,2,1,3,0.0
1828,2019-08-11 23:10:00,24,92,19,3,1,4,0.0
1829,2019-08-10 01:10:00,28,87,24,3,5,3,0.0
1830,2019-08-10 02:15:00,27,87,23,3,5,1,0.0
1831,2019-08-10 03:15:00,26,91,24,2,5,1,0.0
1832,2019-08-10 04:15:00,26,91,20,2,3,1,0.0
1833,2019-08-10 20:15:00,25,98,7,3,3,0,0.0
1834,2019-08-10 21:15:00,25,99,8,3,7,1,0.0
1835,2019-08-10 22:15:00,25,99,7,3,7,1,0.0
1836,2019-08-10 23:15:00,24,99,7,3,7,0,0.0
1837,2019-08-09 01:15:00,27,92,45,2,5,3,0.0
1838,2019-08-09 02:15:00,27,93,41,2,5,3,0.0
1839,2019-08-09 03:15:00,27,95,39,2,5,3,0.0
1840,2019-08-09 04:15:00,26,97,37,2,5,3,0.0
1841,2019-08-09 20:15:00,30,76,51,3,5,1,0.0
1842,2019-08-09 21:15:00,29,78,42,3,5,1,0.0
1843,2019-08-09 22:15:00,28,83,45,3,5,1,0.0
1844,2019-08-09 23:15:00,28,84,38,3,5,1,0.0
1845,2019-08-08 01:15:00,25,99,51,2,7,3,0.0
1846,2019-08-08 02:15:00,25,99,52,0,8,3,0.0
1847,2019-08-08 03:15:00,26,99,52,1,7,3,0.0
1848,2019-08-08 04:15:00,26,99,51,1,3,3,0.0
1849,2019-08-08 21:15:00,29,83,59,3,5,3,0.0
1850,2019-08-08 22:15:00,29,86,60,2,5,3,0.0
1851,2019-08-08 23:15:00,28,90,52,2,5,3,0.0
1852,2019-08-07 01:20:00,27,95,54,1,5,3,0.0
1853,2019-08-07 02:20:00,27,94,52,1,0,3,0.0
1854,2019-08-07 03:20:00,27,92,48,2,0,3,0.0
1855,2019-08-07 04:20:00,27,90,46,2,5,3,0.0
1856,2019-08-07 20:10:00,25,99,47,2,7,0,0.0
1857,2019-08-07 21:15:00,26,98,35,1,7,0,0.0
1858,2019-08-07 22:15:00,25,98,39,1,7,1,0.0
1859,2019-08-07 23:15:00,25,99,35,1,1,3,0.0
1860,2019-08-06 01:20:00,26,97,39,1,0,3,0.0
1861,2019-08-06 02:20:00,26,98,53,1,3,3,0.0
1862,2019-08-06 03:15:00,26,99,53,0,8,3,0.0
1863,2019-08-06 04:10:00,26,99,62,1,3,3,0.0
1864,2019-08-06 20:15:00,29,81,53,2,5,1,0.0
1865,2019-08-06 21:15:00,28,86,54,2,5,1,0.0
1866,2019-08-06 22:25:00,28,90,53,1,5,1,0.0
1867,2019-08-05 01:15:00,25,95,35,2,5,3,0.0
1868,2019-08-05 02:15:00,25,97,34,2,5,3,0.0
1869,2019-08-05 03:15:00,25,97,37,1,5,3,0.0
1870,2019-08-05 04:15:00,25,95,28,1,0,3,0.0
1871,2019-08-05 20:20:00,28,87,51,1,7,1,0.0
1872,2019-08-05 21:20:00,28,90,58,1,3,1,0.0
1873,2019-08-05 22:20:00,27,93,41,1,5,1,0.0
1874,2019-08-05 23:20:00,27,97,27,1,3,3,0.0
1875,2019-08-04 01:15:00,26,87,54,2,5,3,0.0
1876,2019-08-04 02:15:00,26,88,51,2,3,3,0.0
1877,2019-08-04 03:10:00,25,92,50,2,3,3,0.0
1878,2019-08-04 04:15:00,25,92,49,2,5,3,0.0
1879,2019-08-04 20:10:00,27,85,33,2,0,1,0.0
1880,2019-08-04 21:15:00,26,88,35,2,0,1,0.0
1881,2019-08-04 22:15:00,26,91,37,2,0,1,0.0
1882,2019-08-04 23:15:00,26,93,34,2,5,3,0.0
1883,2019-08-03 01:15:00,24,98,34,2,3,3,0.0
1884,2019-08-03 02:15:00,24,97,34,1,3,3,0.0
1885,2019-08-03 03:15:00,23,98,37,2,3,3,0.0
1886,2019-08-03 04:15:00,23,98,31,2,5,3,0.0
1887,2019-08-03 20:15:00,28,75,43,2,3,4,0.0
1888,2019-08-03 21:15:00,27,85,46,2,5,4,0.0
1889,2019-08-03 22:15:00,28,82,59,2,0,4,0.0
1890,2019-08-03 23:15:00,27,84,63,2,0,3,0.0
1891,2019-08-02 01:15:00,24,93,27,2,4,3,0.0
1892,2019-08-02 02:15:00,24,95,25,1,0,3,0.0
1893,2019-08-02 03:20:00,24,97,21,1,3,3,0.0
1894,2019-08-02 04:20:00,23,98,23,1,2,3,0.0
1895,2019-08-02 20:10:00,25,86,25,2,3,3,0.0
1896,2019-08-02 21:10:00,25,87,23,2,2,3,0.0
1897,2019-08-02 22:15:00,25,93,32,2,3,3,0.0
1898,2019-08-02 23:15:00,24,96,20,2,2,3,0.0
1899,2019-08-01 01:20:00,26,93,44,0,8,3,0.0
1900,2019-08-01 02:20:00,25,97,49,0,8,3,0.0
1901,2019-08-01 03:15:00,26,97,49,1,5,3,0.0
1902,2019-08-01 04:15:00,25,98,52,1,3,3,0.0
1903,2019-08-01 20:15:00,27,75,69,3,5,3,0.0
1904,2019-08-01 21:15:00,27,79,56,2,5,3,0.0
1905,2019-08-01 22:15:00,26,86,35,2,7,3,0.0
1906,2019-08-01 23:15:00,24,90,38,3,1,3,0.0
1907,2019-07-31 01:20:00,27,90,36,2,0,3,0.0
1908,2019-07-31 02:20:00,26,91,46,1,3,3,0.0
1909,2019-07-31 03:20:00,26,93,62,0,8,3,0.0
1910,2019-07-31 04:10:00,26,95,62,1,7,3,0.0
1911,2019-07-31 20:15:00,28,85,57,1,7,1,0.0
1912,2019-07-31 21:15:00,27,90,74,1,3,1,0.0
1913,2019-07-31 22:20:00,27,91,59,1,4,1,0.0
1914,2019-07-31 23:20:00,26,94,55,1,5,3,0.0
1916,2019-07-30 02:15:00,28,85,30,2,2,4,0.0
1918,2019-07-30 04:15:00,27,90,41,1,4,4,0.0
1919,2019-07-30 20:20:00,28,78,52,2,5,1,0.0
1920,2019-07-30 21:20:00,28,81,47,2,5,1,0.0
1921,2019-07-30 22:20:00,28,86,52,2,5,1,0.0
1922,2019-07-30 23:20:00,27,87,40,2,0,3,0.0
1923,2019-07-29 01:15:00,30,75,40,2,2,3,0.0
1924,2019-07-29 02:10:00,30,78,50,2,4,3,0.0
1925,2019-07-29 03:15:00,29,81,54,1,4,3,0.0
1926,2019-07-29 04:15:00,28,89,52,2,2,3,0.0
1927,2019-07-29 20:15:00,32,66,41,3,2,1,0.0
1928,2019-07-29 21:10:00,31,68,45,3,2,1,0.0
1929,2019-07-29 22:15:00,30,72,35,2,2,1,0.0
1930,2019-07-29 23:15:00,30,75,32,3,2,4,0.0
1931,2019-07-28 01:15:00,29,84,52,2,2,1,0.0
1932,2019-07-28 02:15:00,28,89,45,1,6,3,0.0
1935,2019-07-28 20:15:00,33,70,67,2,2,3,0.0
1936,2019-07-28 21:15:00,32,73,61,2,2,3,0.0
1937,2019-07-28 22:15:00,32,75,54,2,2,3,0.0
1938,2019-07-28 23:15:00,31,75,57,2,2,3,0.0
1939,2019-07-27 01:20:00,28,95,45,1,6,3,0.0
1940,2019-07-27 02:15:00,28,96,45,1,3,3,0.0
1941,2019-07-27 03:15:00,27,99,46,1,4,3,0.0
1942,2019-07-27 04:05:00,27,99,48,2,4,3,0.0
1943,2019-07-27 20:15:00,33,73,60,3,2,1,0.0
1944,2019-07-27 21:15:00,32,75,55,3,2,1,0.0
1945,2019-07-27 22:15:00,31,76,59,2,2,1,0.0
1946,2019-07-27 23:15:00,31,78,53,2,2,1,0.0
1947,2019-07-26 01:20:00,27,98,46,0,8,3,0.0
1948,2019-07-26 02:15:00,27,97,46,1,2,3,0.0
1949,2019-07-26 03:15:00,27,97,49,1,2,3,0.0
1951,2019-07-26 20:20:00,33,74,59,1,2,3,0.0
1952,2019-07-26 21:20:00,31,80,57,1,5,3,0.0
1953,2019-07-26 22:20:00,30,87,56,1,5,3,0.0
1955,2019-07-25 01:15:00,28,92,38,1,6,4,0.0
1956,2019-07-25 02:15:00,27,94,37,1,1,4,0.0
1957,2019-07-25 03:15:00,27,97,43,1,7,4,0.0
1958,2019-07-25 04:15:00,27,98,48,1,2,4,0.0
1959,2019-07-25 20:20:00,27,89,52,1,5,3,0.0
1960,2019-07-25 21:20:00,28,89,50,1,0,3,0.0
1961,2019-07-25 22:20:00,27,92,40,1,6,3,0.0
1962,2019-07-25 23:20:00,27,94,47,1,5,3,0.0
1963,2019-07-24 01:15:00,26,99,45,1,6,4,0.0
1964,2019-07-24 02:15:00,26,99,45,1,6,4,0.0
1965,2019-07-24 03:15:00,27,99,51,1,6,4,0.0
1966,2019-07-24 04:00:00,26,99,50,1,6,4,0.0
1967,2019-07-24 20:15:00,30,79,47,2,2,3,0.0
1968,2019-07-24 21:15:00,29,87,45,1,2,3,0.0
1970,2019-07-24 23:15:00,28,89,53,1,6,4,0.0
1971,2019-07-23 01:20:00,29,90,52,2,2,4,0.0
1972,2019-07-23 02:00:00,28,92,51,1,2,4,0.0
1973,2019-07-23 03:20:00,27,97,49,2,2,4,0.0
1974,2019-07-23 04:20:00,27,98,46,1,6,4,0.0
1975,2019-07-23 20:15:00,27,91,41,1,1,3,0.0
1976,2019-07-23 21:15:00,27,95,43,2,2,3,0.0
1977,2019-07-23 22:10:00,27,96,51,0,8,3,0.0
1978,2019-07-23 23:15:00,27,96,58,1,4,4,0.0
1983,2019-07-22 20:15:00,31,82,61,2,2,3,0.0
1985,2019-07-22 22:20:00,30,86,60,2,4,3,0.0
1986,2019-07-22 23:20:00,29,90,40,1,0,4,0.0
1987,2019-07-21 01:15:00,25,99,50,1,5,3,0.0
1989,2019-07-21 03:15:00,25,99,58,1,3,3,0.0
1990,2019-07-21 04:15:00,24,99,62,0,8,3,0.0
1996,2019-07-20 02:15:00,24,99,24,1,5,3,0.0
1998,2019-07-20 04:15:00,23,99,18,0,8,3,0.0
1999,2019-07-20 20:15:00,28,86,45,1,4,1,0.0
2002,2019-07-20 23:15:00,26,98,45,1,5,3,0.0
2005,2019-07-19 03:15:00,25,93,15,2,3,3,0.0
2006,2019-07-19 04:15:00,25,96,13,2,3,3,0.0
2007,2019-07-19 20:15:00,27,93,30,1,3,3,0.0
2009,2019-07-19 22:15:00,26,98,29,1,3,3,0.0
2010,2019-07-19 23:15:00,25,97,29,1,3,4,0.0
2011,2019-07-18 01:15:00,25,95,43,2,0,3,0.0
2012,2019-07-18 02:15:00,25,96,40,2,0,3,0.0
2013,2019-07-18 03:15:00,25,96,35,2,5,3,0.0
2014,2019-07-18 20:10:00,28,86,38,2,5,3,0.0
2016,2019-07-18 22:20:00,27,89,32,2,3,1,0.0
2019,2019-07-17 02:15:00,25,96,54,2,0,3,0.0
2024,2019-07-17 22:20:00,27,93,54,2,5,1,0.0
2025,2019-07-17 23:20:00,26,94,49,3,5,3,0.0
2030,2019-07-16 20:10:00,27,89,51,1,0,1,0.0
2031,2019-07-16 21:15:00,27,88,55,2,0,1,0.0
2033,2019-07-16 23:15:00,26,91,57,2,0,3,0.0
2038,2019-07-15 20:15:00,27,77,82,2,5,1,0.0
2042,2019-07-14 03:15:00,21,99,50,2,2,3,0.0
2049,2019-07-13 02:15:00,21,99,22,1,3,1,0.0
2050,2019-07-13 03:15:00,21,99,23,1,5,1,0.0
2051,2019-07-13 04:15:00,21,99,25,1,5,1,0.0
2060,2019-07-12 20:15:00,22,99,19,1,2,1,0.0
2061,2019-07-12 21:15:00,21,99,22,2,4,1,0.0
2062,2019-07-12 22:20:00,21,98,21,1,5,1,0.0
2063,2019-07-12 23:20:00,21,99,18,0,8,1,0.0
2069,2019-07-11 20:10:00,25,81,46,1,5,3,0.0
2076,2019-07-10 20:15:00,24,88,45,0,8,3,0.0
2080,2019-07-09 01:15:00,22,99,25,2,5,0,0.0
2081,2019-07-09 02:15:00,22,99,28,2,5,0,0.0
2082,2019-07-09 03:15:00,22,99,26,2,5,1,0.0
2083,2019-07-09 04:15:00,22,99,23,3,5,1,0.0
2084,2019-07-09 20:15:00,22,87,37,1,5,1,0.0
2092,2019-07-08 20:15:00,24,89,37,2,5,1,0.0
2094,2019-07-08 22:15:00,23,94,35,2,5,1,0.0
2096,2019-07-07 01:15:00,21,99,36,1,1,3,0.0
2097,2019-07-07 02:15:00,22,99,38,2,7,3,0.0
2098,2019-07-07 03:15:00,22,99,50,2,7,3,0.0
2099,2019-07-07 04:15:00,22,99,38,2,1,3,0.0
2100,2019-07-07 20:15:00,25,85,52,2,3,3,0.0
2104,2019-07-06 01:15:00,26,95,52,2,2,3,0.0
2105,2019-07-06 02:15:00,25,96,48,1,4,3,0.0
2107,2019-07-06 04:10:00,25,97,45,1,2,3,0.0
2108,2019-07-06 20:15:00,23,99,69,2,3,3,0.0
2109,2019-07-06 21:15:00,23,99,67,2,3,3,0.0
2110,2019-07-06 22:15:00,23,99,48,3,3,3,0.0
2111,2019-07-06 23:15:00,22,99,48,1,3,3,0.0
2116,2019-07-05 20:15:00,27,88,58,2,4,4,0.0
2160,2019-06-29 01:15:00,24,99,29,3,7,3,0.0
2161,2019-06-29 02:15:00,24,99,29,2,7,0,0.0
2162,2019-06-29 03:15:00,24,99,28,2,7,0,0.0
2163,2019-06-29 04:15:00,24,99,30,2,7,0,0.0
2164,2019-06-29 20:15:00,25,98,35,1,2,1,0.0
2175,2019-06-27 02:10:00,22,98,59,2,5,3,0.0
2176,2019-06-27 03:10:00,22,98,60,2,0,3,0.0
2194,2019-06-25 22:10:00,24,86,57,2,4,3,0.0
2220,2019-06-21 01:15:00,20,99,25,2,5,0,0.0
2221,2019-06-21 02:15:00,20,99,25,2,3,0,0.0
2222,2019-06-21 03:15:00,20,99,23,2,5,0,0.0
2223,2019-06-21 04:15:00,20,99,22,2,5,0,0.0
2224,2019-06-21 20:10:00,25,92,53,1,0,3,0.0
2228,2019-06-20 01:15:00,23,99,24,2,4,1,0.0
2229,2019-06-20 02:15:00,23,99,27,1,4,0,0.0
2230,2019-06-20 03:10:00,23,99,31,2,0,0,0.0
2231,2019-06-20 04:15:00,23,99,37,2,5,0,0.0
2232,2019-06-20 20:15:00,20,99,26,2,0,1,0.0
2233,2019-06-20 21:15:00,20,99,25,3,0,1,0.0
2234,2019-06-20 22:15:00,20,99,26,2,5,1,0.0
2235,2019-06-20 23:15:00,20,99,26,3,0,0,0.0
2236,2019-06-19 01:10:00,21,99,28,0,8,2,0.0
2237,2019-06-19 02:10:00,21,99,26,1,3,2,0.0
2238,2019-06-19 03:10:00,21,99,24,0,8,2,0.0
2239,2019-06-19 04:15:00,21,99,26,1,5,2,0.0
2240,2019-06-19 20:15:00,24,97,32,1,2,1,0.0
2241,2019-06-19 21:15:00,24,99,30,1,2,1,0.0
2242,2019-06-19 22:15:00,23,98,22,1,4,1,0.0
2243,2019-06-19 23:15:00,23,99,18,2,4,1,0.0
2244,2019-06-18 01:10:00,21,99,23,2,4,0,0.0
2245,2019-06-18 02:10:00,21,99,22,1,4,0,0.0
2246,2019-06-18 03:10:00,21,99,22,2,2,0,0.0
2247,2019-06-18 04:00:00,21,99,23,1,2,1,0.0
2248,2019-06-18 20:10:00,23,99,30,1,4,3,0.0
2249,2019-06-18 21:15:00,23,99,33,1,0,3,0.0
2250,2019-06-18 22:10:00,22,99,42,2,2,3,0.0
2251,2019-06-18 23:10:00,22,99,42,1,6,3,0.0
2255,2019-06-17 04:10:00,24,85,57,3,6,3,0.0
2256,2019-06-17 20:10:00,21,99,27,2,4,0,0.0
2257,2019-06-17 20:45:00,21,99,26,2,4,0,0.0
2258,2019-06-17 22:00:00,21,99,24,2,4,0,0.0
2259,2019-06-17 23:10:00,21,99,28,2,4,0,0.0
2268,2019-06-15 01:10:00,19,94,53,2,2,4,0.0
2270,2019-06-15 03:10:00,19,90,51,1,1,4,0.0
2276,2019-06-14 01:10:00,17,99,51,1,6,4,0.0
2288,2019-06-13 20:10:00,22,68,44,2,4,4,0.0
2339,2019-06-06 01:10:00,24,97,50,4,4,1,0.0
2340,2019-06-06 02:10:00,25,93,26,5,2,1,0.0
2341,2019-06-06 03:10:00,22,97,24,6,6,0,0.0
2342,2019-06-06 04:10:00,22,99,20,3,6,0,0.0
2353,2019-06-05 22:10:00,24,99,61,4,6,0,0.0
2354,2019-06-05 23:10:00,23,99,80,4,4,0,0.0
2387,2019-05-31 01:10:00,18,99,52,1,2,3,0.0
2388,2019-05-31 01:40:00,18,99,54,0,8,3,0.0
2389,2019-05-31 02:10:00,18,99,54,0,8,3,0.0
2390,2019-05-31 02:40:00,18,99,58,0,8,3,0.0
2391,2019-05-31 03:05:00,18,99,58,1,3,2,0.0
2392,2019-05-31 03:40:00,18,99,55,1,3,3,0.0
2407,2019-05-30 20:10:00,19,99,48,0,8,0,0.0
2408,2019-05-30 20:40:00,18,99,53,2,2,0,0.0
2409,2019-05-30 21:10:00,18,99,53,1,4,0,0.0
2410,2019-05-30 21:40:00,18,99,52,1,5,0,0.0
2411,2019-05-30 22:10:00,18,99,52,2,5,0,0.0
2412,2019-05-30 22:40:00,18,99,50,0,8,0,0.0
2413,2019-05-30 23:10:00,18,99,50,1,3,0,0.0
2447,2019-05-27 02:40:00,21,99,25,1,1,2,0.0
2463,2019-05-26 03:10:00,21,99,18,2,4,0,0.0
2464,2019-05-26 03:40:00,21,99,20,2,2,0,0.0
2465,2019-05-26 04:10:00,21,99,20,2,4,0,0.0
2466,2019-05-26 04:40:00,21,99,20,2,4,0,0.0
2594,2019-05-17 02:15:00,21,99,87,1,5,1,0.0
2595,2019-05-17 02:45:00,21,99,85,1,3,1,0.0
2596,2019-05-17 03:15:00,20,99,85,2,5,1,0.0
2843,2019-04-29 02:10:00,13,99,58,2,3,0,0.0
2844,2019-04-29 02:40:00,13,99,54,2,3,0,0.0
2845,2019-04-29 03:10:00,13,99,54,2,5,0,0.0
2846,2019-04-29 03:40:00,13,99,54,2,3,0,0.0
2847,2019-04-29 04:10:00,12,99,54,2,3,0,0.0
2848,2019-04-29 04:40:00,12,99,46,2,3,0,0.0
2954,2019-04-22 20:15:00,18,99,53,2,5,3,0.0
2955,2019-04-22 20:45:00,18,99,54,1,7,0,0.0
2970,2019-04-21 20:40:00,18,99,46,2,3,3,0.0
3111,2019-04-11 01:10:00,8,99,84,1,7,0,0.0
3112,2019-04-11 01:45:00,8,99,75,1,5,0,0.0
3113,2019-04-11 02:10:00,8,99,75,1,0,0,0.0
3114,2019-04-11 02:40:00,8,99,70,2,5,0,0.0
3115,2019-04-11 03:10:00,8,99,70,2,3,0,0.0
3116,2019-04-11 03:40:00,8,99,70,2,3,1,0.0
3117,2019-04-11 04:10:00,8,99,70,2,5,1,0.0
3118,2019-04-11 04:40:00,9,99,67,2,5,1,0.0
3139,2019-04-10 22:40:00,8,96,85,1,6,0,0.0
3140,2019-04-10 23:10:00,8,98,85,1,1,0,0.0
3656,2019-02-21 20:35:00,0,99,73,2,8,1,0.0
3720,2019-02-13 20:35:00,3,97,60,3,8,0,0.0
4100,2018-12-26 20:35:00,5,93,32,2,5,0,0.0
4132,2018-12-22 20:35:00,8,96,107,2,5,0,0.0
4627,2018-08-21 02:30:00,25,95,23,1,1,3,1.0
4628,2018-08-21 04:30:00,25,95,30,1,1,3,1.0
4629,2018-08-21 21:30:00,26,87,47,1,5,3,2.0
4630,2018-08-21 23:00:00,26,91,38,2,5,3,1.0
4631,2018-08-20 02:45:00,25,86,25,2,7,3,3.0
4632,2018-08-20 04:45:00,25,85,25,1,7,3,2.0
4633,2018-08-20 21:30:00,25,91,32,1,1,3,5.0
4634,2018-08-20 23:00:00,25,94,31,1,6,3,2.0
4635,2018-08-19 02:40:00,25,89,25,3,2,3,2.0
4636,2018-08-19 04:45:00,25,91,25,3,4,3,2.0
4637,2018-08-19 21:45:00,27,94,25,1,4,3,1.0
4638,2018-08-19 23:15:00,26,95,25,0,9,3,1.0
4639,2018-08-18 02:30:00,25,94,15,4,0,0,2.0
4640,2018-08-18 04:30:00,25,94,19,3,2,1,2.0
4641,2018-08-18 21:45:00,26,84,25,2,2,1,3.0
4642,2018-08-18 23:15:00,26,84,25,3,2,3,3.0
4643,2018-08-17 02:45:00,26,88,33,3,3,3,3.0
4644,2018-08-17 04:45:00,25,96,26,2,3,0,2.0
4645,2018-08-17 21:45:00,25,98,19,4,4,0,3.0
4646,2018-08-17 23:10:00,25,98,17,2,4,0,3.0
4647,2018-08-16 02:30:00,27,92,42,1,6,1,2.0
4648,2018-08-16 04:30:00,27,95,42,1,5,1,2.0
4649,2018-08-16 21:45:00,25,93,18,2,7,0,2.0
4650,2018-08-16 23:15:00,26,91,27,3,3,0,2.0
4651,2018-08-15 02:30:00,28,93,39,1,0,4,2.0
4652,2018-08-15 04:30:00,27,95,35,1,0,4,2.0
4653,2018-08-15 21:30:00,30,86,42,2,2,1,4.0
4654,2018-08-15 23:00:00,29,88,42,2,0,1,2.0
4655,2018-08-14 02:30:00,26,96,32,1,4,3,2.0
4656,2018-08-14 04:30:00,26,97,32,1,0,4,2.0
4657,2018-08-14 21:30:00,29,85,52,1,0,4,3.0
4658,2018-08-14 23:00:00,29,89,53,1,0,4,3.0
4660,2018-08-13 04:30:00,26,96,22,2,5,1,3.0
4661,2018-08-13 21:30:00,27,95,27,1,2,3,2.0
4662,2018-08-13 23:00:00,27,95,28,1,4,3,1.0
4663,2018-08-12 02:30:00,27,89,54,1,0,4,1.0
4664,2018-08-12 04:30:00,27,89,53,1,0,4,1.0
4665,2018-08-12 21:30:00,28,86,56,1,0,3,4.0
4666,2018-08-12 23:00:00,27,93,56,2,5,3,2.0
4667,2018-08-11 02:30:00,27,91,83,1,4,3,3.0
4668,2018-08-11 04:30:00,26,93,82,1,4,4,4.0
4669,2018-08-11 21:30:00,29,83,64,1,0,4,2.0
4670,2018-08-11 23:00:00,29,84,55,2,0,4,4.0
4671,2018-08-10 02:30:00,26,91,74,1,4,4,2.0
4672,2018-08-10 04:30:00,26,93,82,1,6,4,4.0
4673,2018-08-10 21:30:00,29,82,70,1,4,4,3.0
4674,2018-08-10 23:00:00,28,86,77,1,2,4,5.0
4675,2018-08-09 02:30:00,28,91,64,3,2,4,1.0
4676,2018-08-09 04:20:00,28,93,69,3,2,4,4.0
4677,2018-08-09 21:30:00,30,82,67,1,4,4,3.0
4678,2018-08-09 23:00:00,29,87,69,1,2,4,2.0
4679,2018-08-08 02:30:00,29,94,70,1,4,4,3.0
4681,2018-08-08 21:30:00,30,85,97,1,0,4,3.0
4682,2018-08-08 23:00:00,28,88,65,1,0,4,4.0
4683,2018-08-07 02:30:00,28,94,69,1,2,4,3.0
4684,2018-08-07 04:30:00,28,95,77,1,4,4,2.0
4685,2018-08-07 21:30:00,30,86,72,1,0,3,3.0
4686,2018-08-07 23:00:00,30,89,67,1,4,3,2.0
4687,2018-08-06 02:45:00,27,94,74,1,2,3,3.0
4688,2018-08-06 04:40:00,28,94,73,2,4,3,2.0
4689,2018-08-06 21:40:00,30,86,56,1,4,4,3.0
4690,2018-08-06 23:00:00,30,89,58,1,4,4,2.0
4691,2018-08-05 02:45:00,26,96,44,1,0,4,2.0
4692,2018-08-05 04:45:00,26,96,38,0,9,4,3.0
4693,2018-08-05 21:45:00,29,85,69,1,6,3,1.0
4694,2018-08-05 23:15:00,29,88,62,1,2,3,2.0
4696,2018-08-04 04:45:00,26,94,33,1,7,3,2.0
4697,2018-08-04 21:45:00,27,93,41,0,9,3,3.0
4699,2018-08-03 02:45:00,28,79,35,2,0,3,1.0
4700,2018-08-03 04:45:00,27,84,44,2,5,3,1.0
4701,2018-08-03 21:45:00,26,95,28,2,1,0,3.0
4702,2018-08-03 23:10:00,26,94,26,2,7,1,4.0
4703,2018-08-02 02:45:00,28,85,55,1,0,3,5.0
4704,2018-08-02 04:45:00,27,90,58,1,3,3,4.0
4705,2018-08-02 21:45:00,30,69,52,2,0,3,5.0
4706,2018-08-02 23:15:00,30,73,49,2,0,3,2.0
4707,2018-08-01 02:45:00,27,90,58,1,0,3,4.0
4708,2018-08-01 04:45:00,26,94,57,0,9,3,2.0
4710,2018-08-01 23:15:00,29,75,56,2,0,3,5.0
4711,2018-07-31 02:45:00,26,87,46,1,4,3,2.0
4712,2018-07-31 04:45:00,25,93,47,1,0,3,3.0
4713,2018-07-31 21:45:00,27,81,31,0,9,3,5.0
4714,2018-07-31 23:15:00,27,88,51,1,6,3,2.0
4716,2018-07-30 04:45:00,26,96,67,1,6,3,3.0
4717,2018-07-30 21:40:00,27,86,56,1,6,3,5.0
4718,2018-07-30 23:15:00,26,91,57,1,4,3,2.0
4720,2018-07-29 04:45:00,25,93,35,1,4,3,3.0
4721,2018-07-29 21:45:00,28,96,64,1,0,3,5.0
4722,2018-07-29 23:15:00,28,96,61,1,0,3,5.0
4724,2018-07-28 04:45:00,24,96,35,0,9,3,3.0
4725,2018-07-28 21:45:00,28,84,68,0,9,4,5.0
4726,2018-07-28 23:15:00,27,91,56,1,1,3,4.0
4727,2018-07-27 02:45:00,23,96,16,2,5,0,4.0
4728,2018-07-27 04:45:00,23,97,16,1,2,0,2.0
4729,2018-07-27 21:45:00,26,84,30,2,3,3,4.0
4730,2018-07-27 23:15:00,25,90,18,1,2,3,3.0
4731,2018-07-26 02:45:00,26,97,51,1,0,3,4.0
4732,2018-07-26 04:45:00,26,97,46,0,9,3,2.0
4733,2018-07-26 21:45:00,30,81,66,2,4,1,4.0
4734,2018-07-26 23:15:00,24,97,63,2,0,0,3.0
4735,2018-07-25 02:35:00,27,90,48,0,9,3,3.0
4736,2018-07-25 04:45:00,27,92,52,1,2,3,2.0
4737,2018-07-25 21:45:00,26,96,47,0,9,1,4.0
4738,2018-07-25 23:15:00,26,97,43,1,0,3,2.0
4739,2018-07-24 02:45:00,27,90,63,0,9,4,3.0
4741,2018-07-24 21:45:00,28,87,56,2,4,3,4.0
4742,2018-07-24 23:15:00,27,88,53,2,4,3,4.0
4743,2018-07-23 02:50:00,28,74,37,2,7,3,3.0
4744,2018-07-23 04:50:00,28,75,43,3,7,3,3.0
4745,2018-07-23 21:35:00,29,74,62,1,0,3,2.0
4746,2018-07-23 23:15:00,28,82,82,1,2,4,3.0
4747,2018-07-22 02:50:00,28,80,57,2,0,3,1.0
4748,2018-07-22 04:50:00,27,84,53,2,0,3,1.0
4749,2018-07-22 21:45:00,30,64,55,3,3,3,4.0
4750,2018-07-22 23:10:00,30,65,51,3,3,3,3.0
4751,2018-07-21 02:40:00,28,77,61,3,0,4,5.0
4752,2018-07-21 04:45:00,26,83,59,2,0,4,2.0
4753,2018-07-21 21:50:00,31,72,84,3,0,3,4.0
4754,2018-07-21 23:20:00,30,76,74,2,0,3,3.0
4755,2018-07-20 01:05:00,29,75,72,1,4,4,4.0
4756,2018-07-20 02:50:00,29,84,65,3,0,4,3.0
4757,2018-07-20 04:45:00,28,89,67,3,0,4,2.0
4758,2018-07-20 21:50:00,31,68,64,2,0,4,3.0
4759,2018-07-20 23:15:00,30,67,62,2,0,4,1.0
